   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.85100E+02     0.21667E-02       0.00000E+00     0.29701E-01   0.18892E-01  0.14463E-01
 0.85200E+02     0.21571E-02       0.00000E+00     0.29715E-01   0.18892E-01  0.14463E-01
 0.85300E+02     0.21475E-02       0.00000E+00     0.29728E-01   0.18892E-01  0.14463E-01
 0.85400E+02     0.21380E-02       0.00000E+00     0.29741E-01   0.18892E-01  0.14463E-01
 0.85500E+02     0.21285E-02       0.00000E+00     0.29753E-01   0.18892E-01  0.14463E-01
 0.85600E+02     0.21192E-02       0.00000E+00     0.29766E-01   0.18892E-01  0.14463E-01
 0.85700E+02     0.21099E-02       0.00000E+00     0.29778E-01   0.18892E-01  0.14463E-01
 0.85800E+02     0.21007E-02       0.00000E+00     0.29790E-01   0.18892E-01  0.14463E-01
 0.85900E+02     0.20915E-02       0.00000E+00     0.29802E-01   0.18892E-01  0.14463E-01
 0.86000E+02     0.20825E-02       0.00000E+00     0.29814E-01   0.18892E-01  0.14463E-01
 0.86100E+02     0.20735E-02       0.00000E+00     0.29826E-01   0.18892E-01  0.14463E-01
 0.86200E+02     0.20646E-02       0.00000E+00     0.29837E-01   0.18892E-01  0.14463E-01
 0.86300E+02     0.20557E-02       0.00000E+00     0.29849E-01   0.18892E-01  0.14463E-01
 0.86400E+02     0.20469E-02       0.00000E+00     0.29860E-01   0.18893E-01  0.14463E-01
 0.86500E+02     0.20382E-02       0.00000E+00     0.29871E-01   0.18893E-01  0.14463E-01
 0.86600E+02     0.20295E-02       0.00000E+00     0.29882E-01   0.18893E-01  0.14463E-01
 0.86700E+02     0.20212E-02       0.00000E+00     0.29893E-01   0.18893E-01  0.14463E-01
 0.86800E+02     0.20127E-02       0.00000E+00     0.29903E-01   0.18893E-01  0.14463E-01
 0.86900E+02     0.20042E-02       0.00000E+00     0.29914E-01   0.18893E-01  0.14463E-01
 0.87000E+02     0.19958E-02       0.00000E+00     0.29924E-01   0.18893E-01  0.14463E-01
 0.87100E+02     0.19875E-02       0.00000E+00     0.29935E-01   0.18893E-01  0.14463E-01
 0.87200E+02     0.19792E-02       0.00000E+00     0.29945E-01   0.18893E-01  0.14463E-01
 0.87300E+02     0.19710E-02       0.00000E+00     0.29955E-01   0.18893E-01  0.14463E-01
 0.87400E+02     0.19628E-02       0.00000E+00     0.29965E-01   0.18893E-01  0.14463E-01
 0.87500E+02     0.19548E-02       0.00000E+00     0.29975E-01   0.18893E-01  0.14463E-01
 0.87600E+02     0.19467E-02       0.00000E+00     0.29984E-01   0.18893E-01  0.14463E-01
 0.87700E+02     0.19387E-02       0.00000E+00     0.29995E-01   0.18894E-01  0.14463E-01
 0.87800E+02     0.19308E-02       0.00000E+00     0.30011E-01   0.18894E-01  0.14463E-01
 0.87900E+02     0.19229E-02       0.00000E+00     0.30026E-01   0.18894E-01  0.14463E-01
 0.88000E+02     0.19151E-02       0.00000E+00     0.30041E-01   0.18894E-01  0.14463E-01
 0.88100E+02     0.19074E-02       0.00000E+00     0.30055E-01   0.18894E-01  0.14463E-01
 0.88200E+02     0.18997E-02       0.00000E+00     0.30070E-01   0.18894E-01  0.14463E-01
 0.88300E+02     0.18921E-02       0.00000E+00     0.30084E-01   0.18894E-01  0.14463E-01
 0.88400E+02     0.18846E-02       0.00000E+00     0.30098E-01   0.18894E-01  0.14463E-01
 0.88500E+02     0.18770E-02       0.00000E+00     0.30112E-01   0.18894E-01  0.14463E-01
 0.88600E+02     0.18696E-02       0.00000E+00     0.30126E-01   0.18894E-01  0.14463E-01
 0.88700E+02     0.18622E-02       0.00000E+00     0.30139E-01   0.18894E-01  0.14463E-01
 0.88800E+02     0.18548E-02       0.00000E+00     0.30153E-01   0.18894E-01  0.14463E-01
 0.88900E+02     0.18476E-02       0.00000E+00     0.30166E-01   0.18894E-01  0.14463E-01
 0.89000E+02     0.18403E-02       0.00000E+00     0.30179E-01   0.18894E-01  0.14463E-01
 0.89100E+02     0.18331E-02       0.00000E+00     0.30192E-01   0.18894E-01  0.14463E-01
 0.89200E+02     0.18260E-02       0.00000E+00     0.30204E-01   0.18894E-01  0.14463E-01
 0.89300E+02     0.18189E-02       0.00000E+00     0.30217E-01   0.18894E-01  0.14463E-01
 0.89400E+02     0.18118E-02       0.00000E+00     0.30229E-01   0.18894E-01  0.14463E-01
 0.89500E+02     0.18048E-02       0.00000E+00     0.30241E-01   0.18895E-01  0.14463E-01
 0.89600E+02     0.17978E-02       0.00000E+00     0.30253E-01   0.18895E-01  0.14463E-01
 0.89700E+02     0.17909E-02       0.00000E+00     0.30265E-01   0.18895E-01  0.14463E-01
 0.89800E+02     0.17841E-02       0.00000E+00     0.30277E-01   0.18895E-01  0.14463E-01
 0.89900E+02     0.17774E-02       0.00000E+00     0.30288E-01   0.18895E-01  0.14463E-01
 0.90000E+02     0.17706E-02       0.00000E+00     0.30300E-01   0.18895E-01  0.14463E-01
 0.90100E+02     0.17638E-02       0.00000E+00     0.30311E-01   0.18895E-01  0.14463E-01
 0.90200E+02     0.17571E-02       0.00000E+00     0.30322E-01   0.18895E-01  0.14463E-01
 0.90300E+02     0.17505E-02       0.00000E+00     0.30333E-01   0.18895E-01  0.14463E-01
 0.90400E+02     0.17438E-02       0.00000E+00     0.30344E-01   0.18895E-01  0.14463E-01
 0.90500E+02     0.17373E-02       0.00000E+00     0.30355E-01   0.18895E-01  0.14463E-01
 0.90600E+02     0.17307E-02       0.00000E+00     0.30366E-01   0.18895E-01  0.14463E-01
 0.90700E+02     0.17242E-02       0.00000E+00     0.30376E-01   0.18895E-01  0.14463E-01
 0.90800E+02     0.17178E-02       0.00000E+00     0.30387E-01   0.18895E-01  0.14463E-01
 0.90900E+02     0.17113E-02       0.00000E+00     0.30397E-01   0.18895E-01  0.14463E-01
 0.91000E+02     0.17050E-02       0.00000E+00     0.30407E-01   0.18895E-01  0.14463E-01
 0.91100E+02     0.16986E-02       0.00000E+00     0.30417E-01   0.18895E-01  0.14463E-01
 0.91200E+02     0.16923E-02       0.00000E+00     0.30427E-01   0.18895E-01  0.14463E-01
 0.91300E+02     0.16861E-02       0.00000E+00     0.30437E-01   0.18895E-01  0.14463E-01
 0.91400E+02     0.16798E-02       0.00000E+00     0.30447E-01   0.18895E-01  0.14463E-01
 0.91500E+02     0.16737E-02       0.00000E+00     0.30457E-01   0.18895E-01  0.14463E-01
 0.91600E+02     0.16675E-02       0.00000E+00     0.30466E-01   0.18895E-01  0.14463E-01
 0.91700E+02     0.16614E-02       0.00000E+00     0.30476E-01   0.18895E-01  0.14463E-01
 0.91800E+02     0.16553E-02       0.00000E+00     0.30485E-01   0.18895E-01  0.14463E-01
 0.91900E+02     0.16493E-02       0.00000E+00     0.30494E-01   0.18896E-01  0.14463E-01
 0.92000E+02     0.16432E-02       0.00000E+00     0.30503E-01   0.18896E-01  0.14463E-01
 0.92100E+02     0.16373E-02       0.00000E+00     0.30513E-01   0.18896E-01  0.14463E-01
 0.92200E+02     0.16313E-02       0.00000E+00     0.30522E-01   0.18896E-01  0.14463E-01
 0.92300E+02     0.16254E-02       0.00000E+00     0.30530E-01   0.18896E-01  0.14463E-01
 0.92400E+02     0.16196E-02       0.00000E+00     0.30539E-01   0.18896E-01  0.14463E-01
 0.92500E+02     0.16137E-02       0.00000E+00     0.30548E-01   0.18896E-01  0.14463E-01
 0.92600E+02     0.16079E-02       0.00000E+00     0.30557E-01   0.18896E-01  0.14463E-01
 0.92700E+02     0.16022E-02       0.00000E+00     0.30568E-01   0.18896E-01  0.14463E-01
 0.92800E+02     0.15964E-02       0.00000E+00     0.30581E-01   0.18896E-01  0.14463E-01
 0.92900E+02     0.15907E-02       0.00000E+00     0.30595E-01   0.18896E-01  0.14463E-01
 0.93000E+02     0.15851E-02       0.00000E+00     0.30608E-01   0.18896E-01  0.14463E-01
 0.93100E+02     0.15795E-02       0.00000E+00     0.30621E-01   0.18896E-01  0.14463E-01
 0.93200E+02     0.15738E-02       0.00000E+00     0.30634E-01   0.18896E-01  0.14463E-01
 0.93300E+02     0.15683E-02       0.00000E+00     0.30646E-01   0.18896E-01  0.14463E-01
 0.93400E+02     0.15628E-02       0.00000E+00     0.30659E-01   0.18896E-01  0.14463E-01
 0.93500E+02     0.15573E-02       0.00000E+00     0.30671E-01   0.18896E-01  0.14463E-01
 0.93600E+02     0.15519E-02       0.00000E+00     0.30683E-01   0.18896E-01  0.14463E-01
 0.93700E+02     0.15464E-02       0.00000E+00     0.30696E-01   0.18896E-01  0.14463E-01
 0.93800E+02     0.15410E-02       0.00000E+00     0.30708E-01   0.18896E-01  0.14463E-01
 0.93900E+02     0.15356E-02       0.00000E+00     0.30720E-01   0.18896E-01  0.14463E-01
 0.94000E+02     0.15302E-02       0.00000E+00     0.30731E-01   0.18896E-01  0.14463E-01
 0.94100E+02     0.15249E-02       0.00000E+00     0.30743E-01   0.18896E-01  0.14463E-01
 0.94200E+02     0.15196E-02       0.00000E+00     0.30754E-01   0.18896E-01  0.14463E-01
 0.94300E+02     0.15143E-02       0.00000E+00     0.30766E-01   0.18896E-01  0.14463E-01
 0.94400E+02     0.15091E-02       0.00000E+00     0.30777E-01   0.18896E-01  0.14463E-01
 0.94500E+02     0.15039E-02       0.00000E+00     0.30788E-01   0.18896E-01  0.14463E-01
 0.94600E+02     0.14987E-02       0.00000E+00     0.30799E-01   0.18897E-01  0.14463E-01
 0.94700E+02     0.14935E-02       0.00000E+00     0.30810E-01   0.18897E-01  0.14463E-01
 0.94800E+02     0.14884E-02       0.00000E+00     0.30820E-01   0.18897E-01  0.14463E-01
 0.94900E+02     0.14833E-02       0.00000E+00     0.30831E-01   0.18897E-01  0.14463E-01
 0.95000E+02     0.14782E-02       0.00000E+00     0.30842E-01   0.18897E-01  0.14463E-01
 0.95100E+02     0.14732E-02       0.00000E+00     0.30852E-01   0.18897E-01  0.14463E-01
 0.95200E+02     0.14682E-02       0.00000E+00     0.30862E-01   0.18897E-01  0.14463E-01
 0.95300E+02     0.14632E-02       0.00000E+00     0.30873E-01   0.18897E-01  0.14463E-01
 0.95400E+02     0.14582E-02       0.00000E+00     0.30883E-01   0.18897E-01  0.14463E-01
 0.95500E+02     0.14533E-02       0.00000E+00     0.30893E-01   0.18897E-01  0.14463E-01
 0.95600E+02     0.14484E-02       0.00000E+00     0.30902E-01   0.18897E-01  0.14463E-01
 0.95700E+02     0.14435E-02       0.00000E+00     0.30912E-01   0.18897E-01  0.14463E-01
 0.95800E+02     0.14386E-02       0.00000E+00     0.30922E-01   0.18897E-01  0.14463E-01
 0.95900E+02     0.14338E-02       0.00000E+00     0.30932E-01   0.18897E-01  0.14463E-01
 0.96000E+02     0.14290E-02       0.00000E+00     0.30941E-01   0.18897E-01  0.14463E-01
 0.96100E+02     0.14242E-02       0.00000E+00     0.30950E-01   0.18897E-01  0.14463E-01
 0.96200E+02     0.14195E-02       0.00000E+00     0.30960E-01   0.18897E-01  0.14463E-01
 0.96300E+02     0.14147E-02       0.00000E+00     0.30969E-01   0.18897E-01  0.14463E-01
 0.96400E+02     0.14100E-02       0.00000E+00     0.30978E-01   0.18897E-01  0.14463E-01
 0.96500E+02     0.14053E-02       0.00000E+00     0.30987E-01   0.18897E-01  0.14463E-01
 0.96600E+02     0.14007E-02       0.00000E+00     0.30996E-01   0.18897E-01  0.14463E-01
 0.96700E+02     0.13961E-02       0.00000E+00     0.31005E-01   0.18897E-01  0.14463E-01
 0.96800E+02     0.13914E-02       0.00000E+00     0.31014E-01   0.18897E-01  0.14463E-01
 0.96900E+02     0.13869E-02       0.00000E+00     0.31023E-01   0.18897E-01  0.14463E-01
 0.97000E+02     0.13823E-02       0.00000E+00     0.31032E-01   0.18897E-01  0.14463E-01
 0.97100E+02     0.13778E-02       0.00000E+00     0.31040E-01   0.18897E-01  0.14463E-01
 0.97200E+02     0.13732E-02       0.00000E+00     0.31049E-01   0.18897E-01  0.14463E-01
 0.97300E+02     0.13687E-02       0.00000E+00     0.31057E-01   0.18897E-01  0.14463E-01
 0.97400E+02     0.13643E-02       0.00000E+00     0.31065E-01   0.18897E-01  0.14463E-01
 0.97500E+02     0.13598E-02       0.00000E+00     0.31074E-01   0.18897E-01  0.14463E-01
 0.97600E+02     0.13554E-02       0.00000E+00     0.31082E-01   0.18897E-01  0.14463E-01
 0.97700E+02     0.13510E-02       0.00000E+00     0.31090E-01   0.18897E-01  0.14463E-01
 0.97800E+02     0.13467E-02       0.00000E+00     0.31098E-01   0.18897E-01  0.14463E-01
 0.97900E+02     0.13424E-02       0.00000E+00     0.31106E-01   0.18897E-01  0.14463E-01
 0.98000E+02     0.13380E-02       0.00000E+00     0.31114E-01   0.18897E-01  0.14463E-01
 0.98100E+02     0.13337E-02       0.00000E+00     0.31122E-01   0.18897E-01  0.14463E-01
 0.98200E+02     0.13294E-02       0.00000E+00     0.31130E-01   0.18897E-01  0.14463E-01
 0.98300E+02     0.13251E-02       0.00000E+00     0.31138E-01   0.18897E-01  0.14463E-01
 0.98400E+02     0.13209E-02       0.00000E+00     0.31146E-01   0.18897E-01  0.14463E-01
 0.98500E+02     0.13166E-02       0.00000E+00     0.31154E-01   0.18897E-01  0.14463E-01
 0.98600E+02     0.13124E-02       0.00000E+00     0.31166E-01   0.18898E-01  0.14463E-01
 0.98700E+02     0.13082E-02       0.00000E+00     0.31178E-01   0.18898E-01  0.14463E-01
 0.98800E+02     0.13040E-02       0.00000E+00     0.31189E-01   0.18898E-01  0.14463E-01
 0.98900E+02     0.12999E-02       0.00000E+00     0.31201E-01   0.18898E-01  0.14463E-01
 0.99000E+02     0.12958E-02       0.00000E+00     0.31212E-01   0.18898E-01  0.14463E-01
 0.99100E+02     0.12916E-02       0.00000E+00     0.31224E-01   0.18898E-01  0.14463E-01
 0.99200E+02     0.12875E-02       0.00000E+00     0.31235E-01   0.18898E-01  0.14463E-01
 0.99300E+02     0.12835E-02       0.00000E+00     0.31246E-01   0.18898E-01  0.14463E-01
 0.99400E+02     0.12794E-02       0.00000E+00     0.31257E-01   0.18898E-01  0.14463E-01
 0.99500E+02     0.12754E-02       0.00000E+00     0.31268E-01   0.18898E-01  0.14463E-01
 0.99600E+02     0.12714E-02       0.00000E+00     0.31278E-01   0.18898E-01  0.14463E-01
 0.99700E+02     0.12673E-02       0.00000E+00     0.31289E-01   0.18898E-01  0.14463E-01
 0.99800E+02     0.12634E-02       0.00000E+00     0.31300E-01   0.18898E-01  0.14463E-01
 0.99900E+02     0.12594E-02       0.00000E+00     0.31310E-01   0.18898E-01  0.14463E-01
 0.10000E+03     0.12555E-02       0.00000E+00     0.31320E-01   0.18898E-01  0.14463E-01
 0.10010E+03     0.12515E-02       0.00000E+00     0.31330E-01   0.18898E-01  0.14463E-01
 0.10020E+03     0.12477E-02       0.00000E+00     0.31341E-01   0.18898E-01  0.14463E-01
 0.10030E+03     0.12438E-02       0.00000E+00     0.31351E-01   0.18898E-01  0.14463E-01
 0.10040E+03     0.12399E-02       0.00000E+00     0.31361E-01   0.18898E-01  0.14463E-01
 0.10050E+03     0.12361E-02       0.00000E+00     0.31370E-01   0.18898E-01  0.14463E-01
 0.10060E+03     0.12322E-02       0.00000E+00     0.31380E-01   0.18898E-01  0.14463E-01
 0.10070E+03     0.12284E-02       0.00000E+00     0.31390E-01   0.18898E-01  0.14463E-01
 0.10080E+03     0.12246E-02       0.00000E+00     0.31399E-01   0.18898E-01  0.14463E-01
 0.10090E+03     0.12208E-02       0.00000E+00     0.31409E-01   0.18898E-01  0.14463E-01
 0.10100E+03     0.12171E-02       0.00000E+00     0.31418E-01   0.18898E-01  0.14463E-01
 0.10110E+03     0.12133E-02       0.00000E+00     0.31428E-01   0.18898E-01  0.14463E-01
 0.10120E+03     0.12096E-02       0.00000E+00     0.31437E-01   0.18898E-01  0.14463E-01
 0.10130E+03     0.12059E-02       0.00000E+00     0.31446E-01   0.18898E-01  0.14463E-01
 0.10140E+03     0.12022E-02       0.00000E+00     0.31455E-01   0.18898E-01  0.14463E-01
 0.10150E+03     0.11985E-02       0.00000E+00     0.31464E-01   0.18898E-01  0.14463E-01
 0.10160E+03     0.11949E-02       0.00000E+00     0.31473E-01   0.18898E-01  0.14463E-01
 0.10170E+03     0.11912E-02       0.00000E+00     0.31482E-01   0.18898E-01  0.14463E-01
 0.10180E+03     0.11876E-02       0.00000E+00     0.31491E-01   0.18898E-01  0.14463E-01
 0.10190E+03     0.11840E-02       0.00000E+00     0.31500E-01   0.18898E-01  0.14463E-01
 0.10200E+03     0.11804E-02       0.00000E+00     0.31508E-01   0.18898E-01  0.14463E-01
 0.10210E+03     0.11768E-02       0.00000E+00     0.31517E-01   0.18898E-01  0.14463E-01
 0.10220E+03     0.11733E-02       0.00000E+00     0.31525E-01   0.18898E-01  0.14463E-01
 0.10230E+03     0.11698E-02       0.00000E+00     0.31534E-01   0.18898E-01  0.14463E-01
 0.10240E+03     0.11662E-02       0.00000E+00     0.31542E-01   0.18898E-01  0.14463E-01
 0.10250E+03     0.11627E-02       0.00000E+00     0.31551E-01   0.18898E-01  0.14463E-01
 0.10260E+03     0.11592E-02       0.00000E+00     0.31559E-01   0.18898E-01  0.14463E-01
 0.10270E+03     0.11557E-02       0.00000E+00     0.31567E-01   0.18898E-01  0.14463E-01
 0.10280E+03     0.11523E-02       0.00000E+00     0.31575E-01   0.18898E-01  0.14463E-01
 0.10290E+03     0.11488E-02       0.00000E+00     0.31583E-01   0.18898E-01  0.14463E-01
 0.10300E+03     0.11454E-02       0.00000E+00     0.31591E-01   0.18898E-01  0.14463E-01
 0.10310E+03     0.11420E-02       0.00000E+00     0.31599E-01   0.18898E-01  0.14463E-01
 0.10320E+03     0.11386E-02       0.00000E+00     0.31607E-01   0.18898E-01  0.14463E-01
 0.10330E+03     0.11352E-02       0.00000E+00     0.31615E-01   0.18898E-01  0.14463E-01
 0.10340E+03     0.11318E-02       0.00000E+00     0.31623E-01   0.18898E-01  0.14463E-01
 0.10350E+03     0.11285E-02       0.00000E+00     0.31630E-01   0.18898E-01  0.14463E-01
 0.10360E+03     0.11251E-02       0.00000E+00     0.31638E-01   0.18898E-01  0.14463E-01
 0.10370E+03     0.11218E-02       0.00000E+00     0.31646E-01   0.18898E-01  0.14463E-01
 0.10380E+03     0.11185E-02       0.00000E+00     0.31653E-01   0.18898E-01  0.14463E-01
 0.10390E+03     0.11152E-02       0.00000E+00     0.31661E-01   0.18898E-01  0.14463E-01
 0.10400E+03     0.11119E-02       0.00000E+00     0.31668E-01   0.18898E-01  0.14463E-01
 0.10410E+03     0.11086E-02       0.00000E+00     0.31676E-01   0.18898E-01  0.14463E-01
 0.10420E+03     0.11053E-02       0.00000E+00     0.31683E-01   0.18898E-01  0.14463E-01
 0.10430E+03     0.11021E-02       0.00000E+00     0.31690E-01   0.18898E-01  0.14463E-01
 0.10440E+03     0.10988E-02       0.00000E+00     0.31697E-01   0.18898E-01  0.14463E-01
 0.10450E+03     0.10956E-02       0.00000E+00     0.31704E-01   0.18898E-01  0.14463E-01
 0.10460E+03     0.10924E-02       0.00000E+00     0.31712E-01   0.18898E-01  0.14463E-01
 0.10470E+03     0.10892E-02       0.00000E+00     0.31719E-01   0.18898E-01  0.14463E-01
 0.10480E+03     0.10860E-02       0.00000E+00     0.31726E-01   0.18898E-01  0.14463E-01
 0.10490E+03     0.10829E-02       0.00000E+00     0.31733E-01   0.18898E-01  0.14463E-01
 0.10500E+03     0.10797E-02       0.00000E+00     0.31740E-01   0.18898E-01  0.14463E-01
 0.10510E+03     0.10766E-02       0.00000E+00     0.31746E-01   0.18898E-01  0.14463E-01
 0.10520E+03     0.10734E-02       0.00000E+00     0.31753E-01   0.18898E-01  0.14463E-01
 0.10530E+03     0.10703E-02       0.00000E+00     0.31760E-01   0.18898E-01  0.14463E-01
 0.10540E+03     0.10672E-02       0.00000E+00     0.31769E-01   0.18898E-01  0.14463E-01
 0.10550E+03     0.10641E-02       0.00000E+00     0.31779E-01   0.18898E-01  0.14463E-01
 0.10560E+03     0.10611E-02       0.00000E+00     0.31789E-01   0.18898E-01  0.14463E-01
 0.10570E+03     0.10580E-02       0.00000E+00     0.31799E-01   0.18898E-01  0.14463E-01
 0.10580E+03     0.10550E-02       0.00000E+00     0.31809E-01   0.18898E-01  0.14463E-01
 0.10590E+03     0.10519E-02       0.00000E+00     0.31819E-01   0.18899E-01  0.14463E-01
 0.10600E+03     0.10489E-02       0.00000E+00     0.31829E-01   0.18899E-01  0.14463E-01
 0.10610E+03     0.10459E-02       0.00000E+00     0.31839E-01   0.18899E-01  0.14463E-01
 0.10620E+03     0.10429E-02       0.00000E+00     0.31848E-01   0.18899E-01  0.14463E-01
 0.10630E+03     0.10399E-02       0.00000E+00     0.31858E-01   0.18899E-01  0.14463E-01
 0.10640E+03     0.10369E-02       0.00000E+00     0.31867E-01   0.18899E-01  0.14463E-01
 0.10650E+03     0.10340E-02       0.00000E+00     0.31877E-01   0.18899E-01  0.14463E-01
 0.10660E+03     0.10310E-02       0.00000E+00     0.31886E-01   0.18899E-01  0.14463E-01
 0.10670E+03     0.10281E-02       0.00000E+00     0.31896E-01   0.18899E-01  0.14463E-01
 0.10680E+03     0.10252E-02       0.00000E+00     0.31905E-01   0.18899E-01  0.14463E-01
 0.10690E+03     0.10223E-02       0.00000E+00     0.31914E-01   0.18899E-01  0.14463E-01
 0.10700E+03     0.10194E-02       0.00000E+00     0.31923E-01   0.18899E-01  0.14463E-01
 0.10710E+03     0.10165E-02       0.00000E+00     0.31932E-01   0.18899E-01  0.14463E-01
 0.10720E+03     0.10136E-02       0.00000E+00     0.31941E-01   0.18899E-01  0.14463E-01
 0.10730E+03     0.10108E-02       0.00000E+00     0.31950E-01   0.18899E-01  0.14463E-01
 0.10740E+03     0.10079E-02       0.00000E+00     0.31959E-01   0.18899E-01  0.14463E-01
 0.10750E+03     0.10051E-02       0.00000E+00     0.31967E-01   0.18899E-01  0.14463E-01
 0.10760E+03     0.10023E-02       0.00000E+00     0.31976E-01   0.18899E-01  0.14463E-01
 0.10770E+03     0.99946E-03       0.00000E+00     0.31984E-01   0.18899E-01  0.14463E-01
 0.10780E+03     0.99666E-03       0.00000E+00     0.31993E-01   0.18899E-01  0.14463E-01
 0.10790E+03     0.99387E-03       0.00000E+00     0.32002E-01   0.18899E-01  0.14463E-01
 0.10800E+03     0.99109E-03       0.00000E+00     0.32010E-01   0.18899E-01  0.14463E-01
 0.10810E+03     0.98833E-03       0.00000E+00     0.32018E-01   0.18899E-01  0.14463E-01
 0.10820E+03     0.98558E-03       0.00000E+00     0.32026E-01   0.18899E-01  0.14463E-01
 0.10830E+03     0.98284E-03       0.00000E+00     0.32035E-01   0.18899E-01  0.14463E-01
 0.10840E+03     0.98010E-03       0.00000E+00     0.32043E-01   0.18899E-01  0.14463E-01
 0.10850E+03     0.97737E-03       0.00000E+00     0.32051E-01   0.18899E-01  0.14463E-01
 0.10860E+03     0.97465E-03       0.00000E+00     0.32059E-01   0.18899E-01  0.14463E-01
 0.10870E+03     0.97195E-03       0.00000E+00     0.32067E-01   0.18899E-01  0.14463E-01
 0.10880E+03     0.96925E-03       0.00000E+00     0.32075E-01   0.18899E-01  0.14463E-01
 0.10890E+03     0.96657E-03       0.00000E+00     0.32083E-01   0.18899E-01  0.14463E-01
 0.10900E+03     0.96390E-03       0.00000E+00     0.32091E-01   0.18899E-01  0.14463E-01
 0.10910E+03     0.96124E-03       0.00000E+00     0.32099E-01   0.18899E-01  0.14463E-01
 0.10920E+03     0.95858E-03       0.00000E+00     0.32106E-01   0.18899E-01  0.14463E-01
 0.10930E+03     0.95595E-03       0.00000E+00     0.32114E-01   0.18899E-01  0.14463E-01
 0.10940E+03     0.95332E-03       0.00000E+00     0.32121E-01   0.18899E-01  0.14463E-01
 0.10950E+03     0.95070E-03       0.00000E+00     0.32129E-01   0.18899E-01  0.14463E-01
 0.10960E+03     0.94811E-03       0.00000E+00     0.32136E-01   0.18899E-01  0.14463E-01
 0.10970E+03     0.94557E-03       0.00000E+00     0.32144E-01   0.18899E-01  0.14463E-01
 0.10980E+03     0.94298E-03       0.00000E+00     0.32151E-01   0.18899E-01  0.14463E-01
 0.10990E+03     0.94041E-03       0.00000E+00     0.32159E-01   0.18899E-01  0.14463E-01
 0.11000E+03     0.93784E-03       0.00000E+00     0.32166E-01   0.18899E-01  0.14463E-01
 0.11010E+03     0.93528E-03       0.00000E+00     0.32173E-01   0.18899E-01  0.14463E-01
 0.11020E+03     0.93274E-03       0.00000E+00     0.32181E-01   0.18899E-01  0.14463E-01
 0.11030E+03     0.93020E-03       0.00000E+00     0.32188E-01   0.18899E-01  0.14463E-01
 0.11040E+03     0.92767E-03       0.00000E+00     0.32195E-01   0.18899E-01  0.14463E-01
 0.11050E+03     0.92516E-03       0.00000E+00     0.32202E-01   0.18899E-01  0.14463E-01
 0.11060E+03     0.92265E-03       0.00000E+00     0.32209E-01   0.18899E-01  0.14463E-01
 0.11070E+03     0.92016E-03       0.00000E+00     0.32216E-01   0.18899E-01  0.14463E-01
 0.11080E+03     0.91767E-03       0.00000E+00     0.32223E-01   0.18899E-01  0.14463E-01
 0.11090E+03     0.91520E-03       0.00000E+00     0.32230E-01   0.18899E-01  0.14463E-01
 0.11100E+03     0.91273E-03       0.00000E+00     0.32237E-01   0.18899E-01  0.14463E-01
 0.11110E+03     0.91028E-03       0.00000E+00     0.32243E-01   0.18899E-01  0.14463E-01
 0.11120E+03     0.90783E-03       0.00000E+00     0.32250E-01   0.18899E-01  0.14463E-01
 0.11130E+03     0.90539E-03       0.00000E+00     0.32257E-01   0.18899E-01  0.14463E-01
 0.11140E+03     0.90296E-03       0.00000E+00     0.32264E-01   0.18899E-01  0.14463E-01
 0.11150E+03     0.90054E-03       0.00000E+00     0.32270E-01   0.18899E-01  0.14463E-01
 0.11160E+03     0.89813E-03       0.00000E+00     0.32277E-01   0.18899E-01  0.14463E-01
 0.11170E+03     0.89572E-03       0.00000E+00     0.32283E-01   0.18899E-01  0.14463E-01
 0.11180E+03     0.89333E-03       0.00000E+00     0.32290E-01   0.18899E-01  0.14463E-01
 0.11190E+03     0.89094E-03       0.00000E+00     0.32296E-01   0.18899E-01  0.14463E-01
 0.11200E+03     0.88857E-03       0.00000E+00     0.32303E-01   0.18899E-01  0.14463E-01
 0.11210E+03     0.88620E-03       0.00000E+00     0.32309E-01   0.18899E-01  0.14463E-01
 0.11220E+03     0.88384E-03       0.00000E+00     0.32316E-01   0.18899E-01  0.14463E-01
 0.11230E+03     0.88150E-03       0.00000E+00     0.32322E-01   0.18899E-01  0.14463E-01
 0.11240E+03     0.87915E-03       0.00000E+00     0.32328E-01   0.18899E-01  0.14463E-01
 0.11250E+03     0.87682E-03       0.00000E+00     0.32335E-01   0.18899E-01  0.14463E-01
 0.11260E+03     0.87449E-03       0.00000E+00     0.32341E-01   0.18899E-01  0.14463E-01
 0.11270E+03     0.87218E-03       0.00000E+00     0.32347E-01   0.18899E-01  0.14463E-01
 0.11280E+03     0.86987E-03       0.00000E+00     0.32353E-01   0.18899E-01  0.14463E-01
 0.11290E+03     0.86758E-03       0.00000E+00     0.32359E-01   0.18899E-01  0.14463E-01
 0.11300E+03     0.86529E-03       0.00000E+00     0.32365E-01   0.18899E-01  0.14463E-01
 0.11310E+03     0.86301E-03       0.00000E+00     0.32371E-01   0.18899E-01  0.14463E-01
 0.11320E+03     0.86074E-03       0.00000E+00     0.32377E-01   0.18899E-01  0.14463E-01
 0.11330E+03     0.85848E-03       0.00000E+00     0.32384E-01   0.18899E-01  0.14463E-01
 0.11340E+03     0.85623E-03       0.00000E+00     0.32390E-01   0.18899E-01  0.14463E-01
