   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.51500E+02  0.16043E+04  0.14819E+04  0.13694E+04  0.11713E+04  0.85968E+03  0.65821E+03  0.49974E+03  0.34391E+03  0.30002E+03
 0.51600E+02  0.16043E+04  0.14821E+04  0.13697E+04  0.11717E+04  0.86016E+03  0.65877E+03  0.50027E+03  0.34414E+03  0.30002E+03
 0.51700E+02  0.16044E+04  0.14822E+04  0.13699E+04  0.11720E+04  0.86064E+03  0.65933E+03  0.50079E+03  0.34437E+03  0.30003E+03
 0.51800E+02  0.16044E+04  0.14824E+04  0.13701E+04  0.11724E+04  0.86112E+03  0.65989E+03  0.50132E+03  0.34460E+03  0.30003E+03
 0.51900E+02  0.16045E+04  0.14825E+04  0.13704E+04  0.11728E+04  0.86160E+03  0.66044E+03  0.50185E+03  0.34483E+03  0.30003E+03
 0.52000E+02  0.16045E+04  0.14827E+04  0.13706E+04  0.11731E+04  0.86206E+03  0.66100E+03  0.50237E+03  0.34506E+03  0.30003E+03
 0.52100E+02  0.16046E+04  0.14828E+04  0.13709E+04  0.11735E+04  0.86253E+03  0.66155E+03  0.50289E+03  0.34529E+03  0.30003E+03
 0.52200E+02  0.16046E+04  0.14830E+04  0.13711E+04  0.11739E+04  0.86299E+03  0.66210E+03  0.50342E+03  0.34552E+03  0.30003E+03
 0.52300E+02  0.16047E+04  0.14831E+04  0.13713E+04  0.11742E+04  0.86345E+03  0.66265E+03  0.50394E+03  0.34575E+03  0.30003E+03
 0.52400E+02  0.16047E+04  0.14833E+04  0.13716E+04  0.11746E+04  0.86391E+03  0.66320E+03  0.50447E+03  0.34598E+03  0.30003E+03
 0.52500E+02  0.16048E+04  0.14834E+04  0.13718E+04  0.11750E+04  0.86437E+03  0.66375E+03  0.50499E+03  0.34621E+03  0.30003E+03
 0.52600E+02  0.16048E+04  0.14836E+04  0.13721E+04  0.11753E+04  0.86483E+03  0.66429E+03  0.50552E+03  0.34644E+03  0.30003E+03
 0.52700E+02  0.16049E+04  0.14837E+04  0.13723E+04  0.11757E+04  0.86529E+03  0.66484E+03  0.50604E+03  0.34667E+03  0.30003E+03
 0.52800E+02  0.16049E+04  0.14839E+04  0.13725E+04  0.11761E+04  0.86575E+03  0.66538E+03  0.50656E+03  0.34691E+03  0.30003E+03
 0.52900E+02  0.16050E+04  0.14840E+04  0.13728E+04  0.11764E+04  0.86622E+03  0.66592E+03  0.50709E+03  0.34714E+03  0.30003E+03
 0.53000E+02  0.16050E+04  0.14842E+04  0.13730E+04  0.11768E+04  0.86667E+03  0.66647E+03  0.50761E+03  0.34737E+03  0.30003E+03
 0.53100E+02  0.16051E+04  0.14843E+04  0.13732E+04  0.11772E+04  0.86714E+03  0.66701E+03  0.50813E+03  0.34761E+03  0.30003E+03
 0.53200E+02  0.16051E+04  0.14845E+04  0.13735E+04  0.11775E+04  0.86761E+03  0.66754E+03  0.50865E+03  0.34784E+03  0.30004E+03
 0.53300E+02  0.16052E+04  0.14846E+04  0.13737E+04  0.11779E+04  0.86807E+03  0.66808E+03  0.50917E+03  0.34807E+03  0.30004E+03
 0.53400E+02  0.16052E+04  0.14848E+04  0.13739E+04  0.11782E+04  0.86854E+03  0.66862E+03  0.50968E+03  0.34831E+03  0.30004E+03
 0.53500E+02  0.16053E+04  0.14849E+04  0.13742E+04  0.11786E+04  0.86900E+03  0.66915E+03  0.51020E+03  0.34854E+03  0.30004E+03
 0.53600E+02  0.16053E+04  0.14851E+04  0.13744E+04  0.11789E+04  0.86946E+03  0.66969E+03  0.51072E+03  0.34878E+03  0.30004E+03
 0.53700E+02  0.16054E+04  0.14852E+04  0.13746E+04  0.11793E+04  0.86991E+03  0.67022E+03  0.51124E+03  0.34901E+03  0.30004E+03
 0.53800E+02  0.16054E+04  0.14854E+04  0.13748E+04  0.11796E+04  0.87037E+03  0.67075E+03  0.51175E+03  0.34925E+03  0.30004E+03
 0.53900E+02  0.16055E+04  0.14855E+04  0.13751E+04  0.11800E+04  0.87082E+03  0.67128E+03  0.51227E+03  0.34949E+03  0.30004E+03
 0.54000E+02  0.16055E+04  0.14857E+04  0.13753E+04  0.11803E+04  0.87127E+03  0.67181E+03  0.51278E+03  0.34972E+03  0.30004E+03
 0.54100E+02  0.16056E+04  0.14858E+04  0.13755E+04  0.11807E+04  0.87172E+03  0.67234E+03  0.51330E+03  0.34996E+03  0.30004E+03
 0.54200E+02  0.16056E+04  0.14859E+04  0.13758E+04  0.11810E+04  0.87216E+03  0.67287E+03  0.51382E+03  0.35020E+03  0.30004E+03
 0.54300E+02  0.16057E+04  0.14861E+04  0.13760E+04  0.11814E+04  0.87261E+03  0.67339E+03  0.51433E+03  0.35043E+03  0.30004E+03
 0.54400E+02  0.16057E+04  0.14862E+04  0.13762E+04  0.11817E+04  0.87305E+03  0.67391E+03  0.51484E+03  0.35067E+03  0.30004E+03
 0.54500E+02  0.16058E+04  0.14864E+04  0.13764E+04  0.11821E+04  0.87350E+03  0.67443E+03  0.51536E+03  0.35091E+03  0.30004E+03
 0.54600E+02  0.16058E+04  0.14865E+04  0.13767E+04  0.11824E+04  0.87394E+03  0.67495E+03  0.51587E+03  0.35115E+03  0.30005E+03
 0.54700E+02  0.16059E+04  0.14867E+04  0.13769E+04  0.11828E+04  0.87438E+03  0.67547E+03  0.51638E+03  0.35138E+03  0.30005E+03
 0.54800E+02  0.16059E+04  0.14868E+04  0.13771E+04  0.11832E+04  0.87483E+03  0.67598E+03  0.51689E+03  0.35162E+03  0.30005E+03
 0.54900E+02  0.16060E+04  0.14870E+04  0.13773E+04  0.11835E+04  0.87528E+03  0.67650E+03  0.51739E+03  0.35186E+03  0.30005E+03
 0.55000E+02  0.16060E+04  0.14871E+04  0.13776E+04  0.11838E+04  0.87573E+03  0.67701E+03  0.51790E+03  0.35210E+03  0.30005E+03
 0.55100E+02  0.16061E+04  0.14872E+04  0.13778E+04  0.11842E+04  0.87618E+03  0.67753E+03  0.51841E+03  0.35234E+03  0.30005E+03
 0.55200E+02  0.16061E+04  0.14874E+04  0.13780E+04  0.11845E+04  0.87662E+03  0.67804E+03  0.51892E+03  0.35258E+03  0.30005E+03
 0.55300E+02  0.16062E+04  0.14875E+04  0.13782E+04  0.11849E+04  0.87707E+03  0.67855E+03  0.51943E+03  0.35282E+03  0.30005E+03
 0.55400E+02  0.16062E+04  0.14877E+04  0.13784E+04  0.11852E+04  0.87752E+03  0.67906E+03  0.51993E+03  0.35306E+03  0.30005E+03
 0.55500E+02  0.16062E+04  0.14878E+04  0.13787E+04  0.11856E+04  0.87797E+03  0.67956E+03  0.52044E+03  0.35330E+03  0.30005E+03
 0.55600E+02  0.16063E+04  0.14879E+04  0.13789E+04  0.11859E+04  0.87842E+03  0.68007E+03  0.52095E+03  0.35354E+03  0.30005E+03
 0.55700E+02  0.16063E+04  0.14881E+04  0.13791E+04  0.11862E+04  0.87886E+03  0.68057E+03  0.52145E+03  0.35379E+03  0.30005E+03
 0.55800E+02  0.16064E+04  0.14882E+04  0.13793E+04  0.11866E+04  0.87929E+03  0.68108E+03  0.52196E+03  0.35403E+03  0.30006E+03
 0.55900E+02  0.16064E+04  0.14883E+04  0.13795E+04  0.11869E+04  0.87973E+03  0.68158E+03  0.52247E+03  0.35427E+03  0.30006E+03
 0.56000E+02  0.16065E+04  0.14885E+04  0.13798E+04  0.11872E+04  0.88016E+03  0.68208E+03  0.52297E+03  0.35451E+03  0.30006E+03
 0.56100E+02  0.16065E+04  0.14886E+04  0.13800E+04  0.11876E+04  0.88059E+03  0.68258E+03  0.52348E+03  0.35475E+03  0.30006E+03
 0.56200E+02  0.16066E+04  0.14888E+04  0.13802E+04  0.11879E+04  0.88102E+03  0.68308E+03  0.52398E+03  0.35500E+03  0.30006E+03
 0.56300E+02  0.16066E+04  0.14889E+04  0.13804E+04  0.11882E+04  0.88145E+03  0.68357E+03  0.52449E+03  0.35524E+03  0.30006E+03
 0.56400E+02  0.16067E+04  0.14890E+04  0.13806E+04  0.11886E+04  0.88188E+03  0.68407E+03  0.52499E+03  0.35548E+03  0.30006E+03
 0.56500E+02  0.16067E+04  0.14892E+04  0.13808E+04  0.11889E+04  0.88231E+03  0.68456E+03  0.52549E+03  0.35572E+03  0.30006E+03
 0.56600E+02  0.16068E+04  0.14893E+04  0.13810E+04  0.11892E+04  0.88274E+03  0.68505E+03  0.52599E+03  0.35597E+03  0.30006E+03
 0.56700E+02  0.16068E+04  0.14894E+04  0.13813E+04  0.11896E+04  0.88317E+03  0.68555E+03  0.52649E+03  0.35621E+03  0.30006E+03
 0.56800E+02  0.16068E+04  0.14896E+04  0.13815E+04  0.11899E+04  0.88360E+03  0.68604E+03  0.52699E+03  0.35646E+03  0.30007E+03
 0.56900E+02  0.16069E+04  0.14897E+04  0.13817E+04  0.11902E+04  0.88403E+03  0.68652E+03  0.52749E+03  0.35670E+03  0.30007E+03
 0.57000E+02  0.16069E+04  0.14898E+04  0.13819E+04  0.11906E+04  0.88447E+03  0.68701E+03  0.52799E+03  0.35694E+03  0.30007E+03
 0.57100E+02  0.16070E+04  0.14900E+04  0.13821E+04  0.11909E+04  0.88491E+03  0.68750E+03  0.52849E+03  0.35719E+03  0.30007E+03
 0.57200E+02  0.16070E+04  0.14901E+04  0.13823E+04  0.11912E+04  0.88535E+03  0.68799E+03  0.52898E+03  0.35744E+03  0.30007E+03
 0.57300E+02  0.16071E+04  0.14902E+04  0.13825E+04  0.11915E+04  0.88578E+03  0.68847E+03  0.52948E+03  0.35768E+03  0.30007E+03
 0.57400E+02  0.16071E+04  0.14904E+04  0.13827E+04  0.11918E+04  0.88621E+03  0.68895E+03  0.52998E+03  0.35793E+03  0.30007E+03
 0.57500E+02  0.16072E+04  0.14905E+04  0.13830E+04  0.11922E+04  0.88664E+03  0.68944E+03  0.53047E+03  0.35817E+03  0.30007E+03
 0.57600E+02  0.16072E+04  0.14907E+04  0.13832E+04  0.11925E+04  0.88707E+03  0.68991E+03  0.53097E+03  0.35842E+03  0.30007E+03
 0.57700E+02  0.16072E+04  0.14908E+04  0.13834E+04  0.11928E+04  0.88749E+03  0.69039E+03  0.53147E+03  0.35867E+03  0.30008E+03
 0.57800E+02  0.16073E+04  0.14909E+04  0.13836E+04  0.11931E+04  0.88791E+03  0.69087E+03  0.53196E+03  0.35891E+03  0.30008E+03
 0.57900E+02  0.16073E+04  0.14910E+04  0.13838E+04  0.11934E+04  0.88833E+03  0.69135E+03  0.53246E+03  0.35916E+03  0.30008E+03
 0.58000E+02  0.16074E+04  0.14912E+04  0.13840E+04  0.11938E+04  0.88875E+03  0.69183E+03  0.53295E+03  0.35940E+03  0.30008E+03
 0.58100E+02  0.16074E+04  0.14913E+04  0.13842E+04  0.11941E+04  0.88917E+03  0.69230E+03  0.53345E+03  0.35965E+03  0.30008E+03
 0.58200E+02  0.16075E+04  0.14914E+04  0.13844E+04  0.11944E+04  0.88958E+03  0.69277E+03  0.53393E+03  0.35990E+03  0.30008E+03
 0.58300E+02  0.16075E+04  0.14916E+04  0.13846E+04  0.11947E+04  0.89000E+03  0.69325E+03  0.53442E+03  0.36015E+03  0.30008E+03
 0.58400E+02  0.16075E+04  0.14917E+04  0.13848E+04  0.11950E+04  0.89041E+03  0.69372E+03  0.53491E+03  0.36040E+03  0.30008E+03
 0.58500E+02  0.16076E+04  0.14918E+04  0.13850E+04  0.11954E+04  0.89083E+03  0.69419E+03  0.53540E+03  0.36064E+03  0.30009E+03
 0.58600E+02  0.16076E+04  0.14920E+04  0.13852E+04  0.11957E+04  0.89124E+03  0.69466E+03  0.53589E+03  0.36089E+03  0.30009E+03
 0.58700E+02  0.16077E+04  0.14921E+04  0.13854E+04  0.11960E+04  0.89166E+03  0.69512E+03  0.53638E+03  0.36114E+03  0.30009E+03
 0.58800E+02  0.16077E+04  0.14922E+04  0.13856E+04  0.11963E+04  0.89208E+03  0.69559E+03  0.53686E+03  0.36139E+03  0.30009E+03
 0.58900E+02  0.16078E+04  0.14923E+04  0.13858E+04  0.11966E+04  0.89250E+03  0.69605E+03  0.53735E+03  0.36164E+03  0.30009E+03
 0.59000E+02  0.16078E+04  0.14925E+04  0.13860E+04  0.11970E+04  0.89292E+03  0.69652E+03  0.53784E+03  0.36189E+03  0.30009E+03
 0.59100E+02  0.16078E+04  0.14926E+04  0.13862E+04  0.11973E+04  0.89334E+03  0.69698E+03  0.53832E+03  0.36214E+03  0.30010E+03
 0.59200E+02  0.16079E+04  0.14927E+04  0.13864E+04  0.11976E+04  0.89376E+03  0.69744E+03  0.53881E+03  0.36239E+03  0.30010E+03
 0.59300E+02  0.16079E+04  0.14928E+04  0.13866E+04  0.11979E+04  0.89417E+03  0.69789E+03  0.53929E+03  0.36264E+03  0.30010E+03
 0.59400E+02  0.16080E+04  0.14930E+04  0.13868E+04  0.11982E+04  0.89460E+03  0.69835E+03  0.53978E+03  0.36289E+03  0.30010E+03
 0.59500E+02  0.16080E+04  0.14931E+04  0.13870E+04  0.11985E+04  0.89502E+03  0.69881E+03  0.54026E+03  0.36314E+03  0.30010E+03
 0.59600E+02  0.16081E+04  0.14932E+04  0.13872E+04  0.11988E+04  0.89544E+03  0.69926E+03  0.54075E+03  0.36339E+03  0.30010E+03
 0.59700E+02  0.16081E+04  0.14933E+04  0.13874E+04  0.11991E+04  0.89585E+03  0.69972E+03  0.54123E+03  0.36364E+03  0.30010E+03
 0.59800E+02  0.16082E+04  0.14935E+04  0.13876E+04  0.11994E+04  0.89626E+03  0.70017E+03  0.54172E+03  0.36389E+03  0.30011E+03
 0.59900E+02  0.16082E+04  0.14936E+04  0.13878E+04  0.11997E+04  0.89667E+03  0.70063E+03  0.54220E+03  0.36414E+03  0.30011E+03
 0.60000E+02  0.16082E+04  0.14937E+04  0.13880E+04  0.12000E+04  0.89708E+03  0.70108E+03  0.54268E+03  0.36439E+03  0.30011E+03
 0.60100E+02  0.14335E+04  0.14833E+04  0.13876E+04  0.12003E+04  0.89748E+03  0.70153E+03  0.54317E+03  0.36464E+03  0.30011E+03
 0.60200E+02  0.13681E+04  0.14651E+04  0.13858E+04  0.12006E+04  0.89789E+03  0.70197E+03  0.54365E+03  0.36489E+03  0.30011E+03
 0.60300E+02  0.13264E+04  0.14439E+04  0.13823E+04  0.12009E+04  0.89830E+03  0.70242E+03  0.54413E+03  0.36515E+03  0.30011E+03
 0.60400E+02  0.12954E+04  0.14223E+04  0.13772E+04  0.12011E+04  0.89871E+03  0.70286E+03  0.54460E+03  0.36540E+03  0.30012E+03
 0.60500E+02  0.12706E+04  0.14015E+04  0.13708E+04  0.12012E+04  0.89912E+03  0.70331E+03  0.54508E+03  0.36565E+03  0.30012E+03
 0.60600E+02  0.12498E+04  0.13815E+04  0.13633E+04  0.12012E+04  0.89952E+03  0.70375E+03  0.54555E+03  0.36590E+03  0.30012E+03
 0.60700E+02  0.12318E+04  0.13630E+04  0.13551E+04  0.12010E+04  0.89993E+03  0.70419E+03  0.54603E+03  0.36616E+03  0.30012E+03
 0.60800E+02  0.12161E+04  0.13461E+04  0.13465E+04  0.12007E+04  0.90033E+03  0.70463E+03  0.54650E+03  0.36641E+03  0.30012E+03
 0.60900E+02  0.12020E+04  0.13304E+04  0.13377E+04  0.12001E+04  0.90073E+03  0.70506E+03  0.54698E+03  0.36666E+03  0.30012E+03
 0.61000E+02  0.11891E+04  0.13159E+04  0.13289E+04  0.11993E+04  0.90113E+03  0.70550E+03  0.54745E+03  0.36692E+03  0.30013E+03
 0.61100E+02  0.11772E+04  0.13024E+04  0.13201E+04  0.11983E+04  0.90155E+03  0.70593E+03  0.54792E+03  0.36717E+03  0.30013E+03
 0.61200E+02  0.11663E+04  0.12897E+04  0.13115E+04  0.11972E+04  0.90196E+03  0.70637E+03  0.54840E+03  0.36742E+03  0.30013E+03
 0.61300E+02  0.11562E+04  0.12777E+04  0.13030E+04  0.11958E+04  0.90237E+03  0.70680E+03  0.54887E+03  0.36768E+03  0.30013E+03
 0.61400E+02  0.11467E+04  0.12664E+04  0.12947E+04  0.11942E+04  0.90276E+03  0.70724E+03  0.54935E+03  0.36793E+03  0.30013E+03
 0.61500E+02  0.11378E+04  0.12558E+04  0.12865E+04  0.11925E+04  0.90316E+03  0.70767E+03  0.54982E+03  0.36819E+03  0.30013E+03
 0.61600E+02  0.11295E+04  0.12456E+04  0.12786E+04  0.11907E+04  0.90354E+03  0.70810E+03  0.55029E+03  0.36844E+03  0.30014E+03
 0.61700E+02  0.11215E+04  0.12360E+04  0.12709E+04  0.11887E+04  0.90392E+03  0.70853E+03  0.55076E+03  0.36869E+03  0.30014E+03
 0.61800E+02  0.11140E+04  0.12268E+04  0.12634E+04  0.11865E+04  0.90429E+03  0.70896E+03  0.55124E+03  0.36895E+03  0.30014E+03
 0.61900E+02  0.11069E+04  0.12180E+04  0.12560E+04  0.11843E+04  0.90465E+03  0.70938E+03  0.55171E+03  0.36920E+03  0.30014E+03
 0.62000E+02  0.11000E+04  0.12096E+04  0.12489E+04  0.11820E+04  0.90501E+03  0.70981E+03  0.55218E+03  0.36946E+03  0.30014E+03
 0.62100E+02  0.10934E+04  0.12015E+04  0.12419E+04  0.11796E+04  0.90535E+03  0.71024E+03  0.55265E+03  0.36971E+03  0.30015E+03
 0.62200E+02  0.10871E+04  0.11937E+04  0.12352E+04  0.11771E+04  0.90568E+03  0.71067E+03  0.55311E+03  0.36997E+03  0.30015E+03
 0.62300E+02  0.10811E+04  0.11862E+04  0.12285E+04  0.11746E+04  0.90600E+03  0.71109E+03  0.55357E+03  0.37022E+03  0.30015E+03
 0.62400E+02  0.10753E+04  0.11789E+04  0.12221E+04  0.11720E+04  0.90630E+03  0.71152E+03  0.55404E+03  0.37048E+03  0.30015E+03
 0.62500E+02  0.10697E+04  0.11720E+04  0.12158E+04  0.11693E+04  0.90659E+03  0.71194E+03  0.55450E+03  0.37074E+03  0.30016E+03
 0.62600E+02  0.10643E+04  0.11652E+04  0.12097E+04  0.11666E+04  0.90687E+03  0.71236E+03  0.55496E+03  0.37099E+03  0.30016E+03
 0.62700E+02  0.10590E+04  0.11587E+04  0.12037E+04  0.11639E+04  0.90713E+03  0.71278E+03  0.55543E+03  0.37125E+03  0.30016E+03
 0.62800E+02  0.10540E+04  0.11524E+04  0.11978E+04  0.11611E+04  0.90737E+03  0.71319E+03  0.55589E+03  0.37150E+03  0.30016E+03
 0.62900E+02  0.10491E+04  0.11463E+04  0.11921E+04  0.11584E+04  0.90760E+03  0.71361E+03  0.55636E+03  0.37176E+03  0.30016E+03
 0.63000E+02  0.10444E+04  0.11403E+04  0.11865E+04  0.11556E+04  0.90781E+03  0.71403E+03  0.55682E+03  0.37202E+03  0.30017E+03
 0.63100E+02  0.10399E+04  0.11346E+04  0.11810E+04  0.11527E+04  0.90801E+03  0.71444E+03  0.55728E+03  0.37227E+03  0.30017E+03
 0.63200E+02  0.10355E+04  0.11290E+04  0.11756E+04  0.11499E+04  0.90819E+03  0.71485E+03  0.55775E+03  0.37253E+03  0.30017E+03
 0.63300E+02  0.10312E+04  0.11235E+04  0.11704E+04  0.11471E+04  0.90835E+03  0.71526E+03  0.55821E+03  0.37279E+03  0.30017E+03
 0.63400E+02  0.10270E+04  0.11182E+04  0.11653E+04  0.11442E+04  0.90849E+03  0.71566E+03  0.55867E+03  0.37305E+03  0.30018E+03
 0.63500E+02  0.10230E+04  0.11130E+04  0.11602E+04  0.11413E+04  0.90861E+03  0.71607E+03  0.55913E+03  0.37330E+03  0.30018E+03
 0.63600E+02  0.10190E+04  0.11080E+04  0.11553E+04  0.11385E+04  0.90872E+03  0.71648E+03  0.55959E+03  0.37356E+03  0.30018E+03
 0.63700E+02  0.10152E+04  0.11031E+04  0.11505E+04  0.11356E+04  0.90880E+03  0.71688E+03  0.56005E+03  0.37382E+03  0.30018E+03
 0.63800E+02  0.10114E+04  0.10983E+04  0.11458E+04  0.11327E+04  0.90887E+03  0.71728E+03  0.56051E+03  0.37407E+03  0.30019E+03
 0.63900E+02  0.10078E+04  0.10937E+04  0.11412E+04  0.11299E+04  0.90892E+03  0.71768E+03  0.56097E+03  0.37433E+03  0.30019E+03
 0.64000E+02  0.10042E+04  0.10891E+04  0.11366E+04  0.11270E+04  0.90895E+03  0.71809E+03  0.56143E+03  0.37459E+03  0.30019E+03
 0.64100E+02  0.10005E+04  0.10847E+04  0.11321E+04  0.11242E+04  0.90897E+03  0.71849E+03  0.56189E+03  0.37485E+03  0.30019E+03
 0.64200E+02  0.99700E+03  0.10803E+04  0.11278E+04  0.11213E+04  0.90896E+03  0.71889E+03  0.56235E+03  0.37511E+03  0.30019E+03
 0.64300E+02  0.99370E+03  0.10761E+04  0.11234E+04  0.11184E+04  0.90894E+03  0.71929E+03  0.56281E+03  0.37537E+03  0.30020E+03
 0.64400E+02  0.99047E+03  0.10720E+04  0.11192E+04  0.11156E+04  0.90889E+03  0.71968E+03  0.56327E+03  0.37562E+03  0.30020E+03
 0.64500E+02  0.98732E+03  0.10679E+04  0.11150E+04  0.11127E+04  0.90884E+03  0.72008E+03  0.56373E+03  0.37588E+03  0.30020E+03
 0.64600E+02  0.98425E+03  0.10640E+04  0.11109E+04  0.11099E+04  0.90876E+03  0.72047E+03  0.56418E+03  0.37614E+03  0.30021E+03
 0.64700E+02  0.98125E+03  0.10601E+04  0.11068E+04  0.11070E+04  0.90866E+03  0.72086E+03  0.56464E+03  0.37640E+03  0.30021E+03
 0.64800E+02  0.97832E+03  0.10563E+04  0.11028E+04  0.11042E+04  0.90855E+03  0.72125E+03  0.56509E+03  0.37666E+03  0.30021E+03
 0.64900E+02  0.97545E+03  0.10526E+04  0.10988E+04  0.11013E+04  0.90841E+03  0.72163E+03  0.56554E+03  0.37692E+03  0.30021E+03
 0.65000E+02  0.97277E+03  0.10490E+04  0.10949E+04  0.10985E+04  0.90826E+03  0.72201E+03  0.56599E+03  0.37718E+03  0.30022E+03
 0.65100E+02  0.96993E+03  0.10455E+04  0.10910E+04  0.10956E+04  0.90810E+03  0.72238E+03  0.56644E+03  0.37744E+03  0.30022E+03
 0.65200E+02  0.96719E+03  0.10420E+04  0.10872E+04  0.10928E+04  0.90792E+03  0.72275E+03  0.56689E+03  0.37770E+03  0.30022E+03
 0.65300E+02  0.96451E+03  0.10385E+04  0.10835E+04  0.10899E+04  0.90772E+03  0.72312E+03  0.56734E+03  0.37796E+03  0.30023E+03
 0.65400E+02  0.96188E+03  0.10352E+04  0.10798E+04  0.10871E+04  0.90750E+03  0.72348E+03  0.56779E+03  0.37822E+03  0.30023E+03
 0.65500E+02  0.95929E+03  0.10319E+04  0.10763E+04  0.10843E+04  0.90727E+03  0.72384E+03  0.56824E+03  0.37848E+03  0.30023E+03
 0.65600E+02  0.95674E+03  0.10287E+04  0.10728E+04  0.10816E+04  0.90702E+03  0.72420E+03  0.56869E+03  0.37874E+03  0.30023E+03
 0.65700E+02  0.95424E+03  0.10255E+04  0.10693E+04  0.10789E+04  0.90675E+03  0.72455E+03  0.56913E+03  0.37900E+03  0.30024E+03
 0.65800E+02  0.95177E+03  0.10224E+04  0.10659E+04  0.10762E+04  0.90647E+03  0.72490E+03  0.56958E+03  0.37926E+03  0.30024E+03
 0.65900E+02  0.94935E+03  0.10193E+04  0.10626E+04  0.10735E+04  0.90617E+03  0.72525E+03  0.57003E+03  0.37952E+03  0.30024E+03
 0.66000E+02  0.94700E+03  0.10163E+04  0.10593E+04  0.10708E+04  0.90587E+03  0.72559E+03  0.57048E+03  0.37978E+03  0.30025E+03
 0.66100E+02  0.94471E+03  0.10134E+04  0.10562E+04  0.10682E+04  0.90554E+03  0.72593E+03  0.57093E+03  0.38004E+03  0.30025E+03
 0.66200E+02  0.94245E+03  0.10105E+04  0.10530E+04  0.10656E+04  0.90520E+03  0.72627E+03  0.57137E+03  0.38030E+03  0.30025E+03
 0.66300E+02  0.94024E+03  0.10077E+04  0.10499E+04  0.10630E+04  0.90484E+03  0.72660E+03  0.57182E+03  0.38056E+03  0.30025E+03
 0.66400E+02  0.93806E+03  0.10049E+04  0.10469E+04  0.10605E+04  0.90447E+03  0.72693E+03  0.57226E+03  0.38082E+03  0.30026E+03
 0.66500E+02  0.93592E+03  0.10021E+04  0.10439E+04  0.10580E+04  0.90409E+03  0.72725E+03  0.57271E+03  0.38109E+03  0.30026E+03
 0.66600E+02  0.93381E+03  0.99947E+03  0.10409E+04  0.10555E+04  0.90370E+03  0.72757E+03  0.57315E+03  0.38135E+03  0.30026E+03
 0.66700E+02  0.93174E+03  0.99684E+03  0.10380E+04  0.10530E+04  0.90329E+03  0.72789E+03  0.57359E+03  0.38161E+03  0.30027E+03
 0.66800E+02  0.92969E+03  0.99426E+03  0.10352E+04  0.10505E+04  0.90288E+03  0.72820E+03  0.57403E+03  0.38187E+03  0.30027E+03
 0.66900E+02  0.92768E+03  0.99172E+03  0.10324E+04  0.10481E+04  0.90245E+03  0.72851E+03  0.57447E+03  0.38213E+03  0.30027E+03
 0.67000E+02  0.92569E+03  0.98922E+03  0.10296E+04  0.10457E+04  0.90202E+03  0.72881E+03  0.57490E+03  0.38239E+03  0.30028E+03
 0.67100E+02  0.92374E+03  0.98676E+03  0.10269E+04  0.10433E+04  0.90157E+03  0.72911E+03  0.57534E+03  0.38266E+03  0.30028E+03
 0.67200E+02  0.92181E+03  0.98434E+03  0.10243E+04  0.10410E+04  0.90112E+03  0.72941E+03  0.57578E+03  0.38292E+03  0.30029E+03
 0.67300E+02  0.91990E+03  0.98196E+03  0.10216E+04  0.10386E+04  0.90066E+03  0.72970E+03  0.57621E+03  0.38318E+03  0.30029E+03
 0.67400E+02  0.91802E+03  0.97961E+03  0.10190E+04  0.10363E+04  0.90018E+03  0.72999E+03  0.57665E+03  0.38344E+03  0.30029E+03
 0.67500E+02  0.91617E+03  0.97730E+03  0.10165E+04  0.10340E+04  0.89969E+03  0.73027E+03  0.57708E+03  0.38370E+03  0.30030E+03
 0.67600E+02  0.91434E+03  0.97503E+03  0.10140E+04  0.10318E+04  0.89919E+03  0.73054E+03  0.57751E+03  0.38397E+03  0.30030E+03
 0.67700E+02  0.91253E+03  0.97279E+03  0.10115E+04  0.10295E+04  0.89868E+03  0.73082E+03  0.57795E+03  0.38423E+03  0.30030E+03
 0.67800E+02  0.91075E+03  0.97059E+03  0.10091E+04  0.10273E+04  0.89817E+03  0.73108E+03  0.57838E+03  0.38449E+03  0.30031E+03
 0.67900E+02  0.90898E+03  0.96841E+03  0.10067E+04  0.10251E+04  0.89766E+03  0.73134E+03  0.57881E+03  0.38475E+03  0.30031E+03
 0.68000E+02  0.90724E+03  0.96626E+03  0.10043E+04  0.10229E+04  0.89713E+03  0.73160E+03  0.57924E+03  0.38502E+03  0.30031E+03
 0.68100E+02  0.90551E+03  0.96415E+03  0.10020E+04  0.10208E+04  0.89660E+03  0.73185E+03  0.57967E+03  0.38528E+03  0.30032E+03
 0.68200E+02  0.90381E+03  0.96206E+03  0.99967E+03  0.10187E+04  0.89606E+03  0.73210E+03  0.58010E+03  0.38554E+03  0.30032E+03
 0.68300E+02  0.90213E+03  0.96000E+03  0.99740E+03  0.10165E+04  0.89552E+03  0.73234E+03  0.58052E+03  0.38580E+03  0.30032E+03
 0.68400E+02  0.90046E+03  0.95796E+03  0.99516E+03  0.10145E+04  0.89496E+03  0.73258E+03  0.58095E+03  0.38607E+03  0.30033E+03
 0.68500E+02  0.89881E+03  0.95595E+03  0.99294E+03  0.10124E+04  0.89440E+03  0.73281E+03  0.58138E+03  0.38633E+03  0.30033E+03
 0.68600E+02  0.89720E+03  0.95397E+03  0.99076E+03  0.10103E+04  0.89384E+03  0.73304E+03  0.58180E+03  0.38659E+03  0.30034E+03
