   time (s)      Tw (K)       T2 (K)       T3 (K)       T4 (K)       T5 (K)       T6 (K)       T7 (K)       T8 (K)       T9(K)
 0.85900E+02  0.61435E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61528E+03  0.64628E+03  0.52693E+03  0.30268E+03
 0.86000E+02  0.61388E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61481E+03  0.64577E+03  0.52698E+03  0.30270E+03
 0.86100E+02  0.61341E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61434E+03  0.64525E+03  0.52703E+03  0.30272E+03
 0.86200E+02  0.61295E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61388E+03  0.64473E+03  0.52708E+03  0.30274E+03
 0.86300E+02  0.61249E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61341E+03  0.64420E+03  0.52713E+03  0.30276E+03
 0.86400E+02  0.61203E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61295E+03  0.64364E+03  0.52717E+03  0.30279E+03
 0.86500E+02  0.61157E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61249E+03  0.64309E+03  0.52722E+03  0.30281E+03
 0.86600E+02  0.61111E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61203E+03  0.64255E+03  0.52726E+03  0.30283E+03
 0.86700E+02  0.61066E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61157E+03  0.64201E+03  0.52730E+03  0.30286E+03
 0.86800E+02  0.61020E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61111E+03  0.64148E+03  0.52734E+03  0.30288E+03
 0.86900E+02  0.60975E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61066E+03  0.64096E+03  0.52738E+03  0.30290E+03
 0.87000E+02  0.60930E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.61020E+03  0.64043E+03  0.52742E+03  0.30293E+03
 0.87100E+02  0.60885E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60975E+03  0.63992E+03  0.52746E+03  0.30295E+03
 0.87200E+02  0.60840E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60930E+03  0.63940E+03  0.52749E+03  0.30297E+03
 0.87300E+02  0.60796E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60885E+03  0.63889E+03  0.52752E+03  0.30300E+03
 0.87400E+02  0.60751E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60840E+03  0.63838E+03  0.52755E+03  0.30302E+03
 0.87500E+02  0.60707E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60796E+03  0.63788E+03  0.52759E+03  0.30304E+03
 0.87600E+02  0.60662E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60751E+03  0.63738E+03  0.52761E+03  0.30307E+03
 0.87700E+02  0.60618E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60707E+03  0.63688E+03  0.52764E+03  0.30309E+03
 0.87800E+02  0.60574E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60663E+03  0.63638E+03  0.52767E+03  0.30312E+03
 0.87900E+02  0.60531E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60619E+03  0.63588E+03  0.52769E+03  0.30314E+03
 0.88000E+02  0.60487E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60575E+03  0.63539E+03  0.52772E+03  0.30317E+03
 0.88100E+02  0.60444E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60531E+03  0.63490E+03  0.52774E+03  0.30319E+03
 0.88200E+02  0.60400E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60488E+03  0.63442E+03  0.52776E+03  0.30322E+03
 0.88300E+02  0.60357E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60444E+03  0.63393E+03  0.52778E+03  0.30324E+03
 0.88400E+02  0.60314E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60401E+03  0.63345E+03  0.52780E+03  0.30327E+03
 0.88500E+02  0.60272E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60358E+03  0.63297E+03  0.52782E+03  0.30329E+03
 0.88600E+02  0.60229E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60315E+03  0.63250E+03  0.52784E+03  0.30332E+03
 0.88700E+02  0.60187E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60273E+03  0.63202E+03  0.52785E+03  0.30334E+03
 0.88800E+02  0.60144E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60230E+03  0.63155E+03  0.52787E+03  0.30337E+03
 0.88900E+02  0.60102E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60188E+03  0.63108E+03  0.52788E+03  0.30340E+03
 0.89000E+02  0.60060E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60146E+03  0.63061E+03  0.52789E+03  0.30342E+03
 0.89100E+02  0.60019E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60104E+03  0.63014E+03  0.52790E+03  0.30345E+03
 0.89200E+02  0.59977E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60062E+03  0.62968E+03  0.52791E+03  0.30348E+03
 0.89300E+02  0.59936E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.60020E+03  0.62922E+03  0.52792E+03  0.30350E+03
 0.89400E+02  0.59895E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59979E+03  0.62876E+03  0.52792E+03  0.30353E+03
 0.89500E+02  0.59853E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59937E+03  0.62830E+03  0.52793E+03  0.30356E+03
 0.89600E+02  0.59812E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59896E+03  0.62785E+03  0.52794E+03  0.30358E+03
 0.89700E+02  0.59772E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59855E+03  0.62739E+03  0.52794E+03  0.30361E+03
 0.89800E+02  0.59731E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59814E+03  0.62694E+03  0.52794E+03  0.30364E+03
 0.89900E+02  0.59691E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59774E+03  0.62649E+03  0.52794E+03  0.30366E+03
 0.90000E+02  0.59651E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59733E+03  0.62604E+03  0.52794E+03  0.30369E+03
 0.90100E+02  0.59611E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59693E+03  0.62560E+03  0.52794E+03  0.30372E+03
 0.90200E+02  0.59571E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59653E+03  0.62515E+03  0.52794E+03  0.30375E+03
 0.90300E+02  0.59531E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59613E+03  0.62471E+03  0.52794E+03  0.30377E+03
 0.90400E+02  0.59491E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59573E+03  0.62427E+03  0.52793E+03  0.30380E+03
 0.90500E+02  0.59452E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59534E+03  0.62383E+03  0.52793E+03  0.30383E+03
 0.90600E+02  0.59413E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59494E+03  0.62339E+03  0.52792E+03  0.30386E+03
 0.90700E+02  0.59374E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59455E+03  0.62296E+03  0.52792E+03  0.30389E+03
 0.90800E+02  0.59335E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59416E+03  0.62252E+03  0.52791E+03  0.30392E+03
 0.90900E+02  0.59296E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59377E+03  0.62209E+03  0.52790E+03  0.30395E+03
 0.91000E+02  0.59258E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59338E+03  0.62166E+03  0.52789E+03  0.30398E+03
 0.91100E+02  0.59219E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59299E+03  0.62124E+03  0.52788E+03  0.30401E+03
 0.91200E+02  0.59181E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59261E+03  0.62081E+03  0.52787E+03  0.30404E+03
 0.91300E+02  0.59143E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59223E+03  0.62038E+03  0.52785E+03  0.30406E+03
 0.91400E+02  0.59105E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59184E+03  0.61996E+03  0.52784E+03  0.30410E+03
 0.91500E+02  0.59067E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59146E+03  0.61954E+03  0.52782E+03  0.30412E+03
 0.91600E+02  0.59029E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59109E+03  0.61912E+03  0.52781E+03  0.30415E+03
 0.91700E+02  0.58992E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59071E+03  0.61870E+03  0.52779E+03  0.30419E+03
 0.91800E+02  0.58954E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.59033E+03  0.61829E+03  0.52777E+03  0.30421E+03
 0.91900E+02  0.58917E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58996E+03  0.61787E+03  0.52776E+03  0.30425E+03
 0.92000E+02  0.58880E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58959E+03  0.61746E+03  0.52774E+03  0.30428E+03
 0.92100E+02  0.58843E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58922E+03  0.61705E+03  0.52772E+03  0.30431E+03
 0.92200E+02  0.58807E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58885E+03  0.61664E+03  0.52770E+03  0.30434E+03
 0.92300E+02  0.58770E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58848E+03  0.61623E+03  0.52767E+03  0.30437E+03
 0.92400E+02  0.58733E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58811E+03  0.61582E+03  0.52765E+03  0.30440E+03
 0.92500E+02  0.58697E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58775E+03  0.61542E+03  0.52763E+03  0.30443E+03
 0.92600E+02  0.58661E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58738E+03  0.61501E+03  0.52760E+03  0.30446E+03
 0.92700E+02  0.58625E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58702E+03  0.61461E+03  0.52758E+03  0.30450E+03
 0.92800E+02  0.58589E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58666E+03  0.61421E+03  0.52755E+03  0.30453E+03
 0.92900E+02  0.58553E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58630E+03  0.61381E+03  0.52752E+03  0.30456E+03
 0.93000E+02  0.58518E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58594E+03  0.61341E+03  0.52750E+03  0.30459E+03
 0.93100E+02  0.58482E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58559E+03  0.61302E+03  0.52747E+03  0.30462E+03
 0.93200E+02  0.58447E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58523E+03  0.61262E+03  0.52744E+03  0.30466E+03
 0.93300E+02  0.58412E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58488E+03  0.61223E+03  0.52741E+03  0.30469E+03
 0.93400E+02  0.58377E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58452E+03  0.61184E+03  0.52738E+03  0.30472E+03
 0.93500E+02  0.58342E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58417E+03  0.61145E+03  0.52735E+03  0.30476E+03
 0.93600E+02  0.58307E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58382E+03  0.61106E+03  0.52732E+03  0.30479E+03
 0.93700E+02  0.58272E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58347E+03  0.61067E+03  0.52728E+03  0.30482E+03
 0.93800E+02  0.58238E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58313E+03  0.61028E+03  0.52725E+03  0.30486E+03
 0.93900E+02  0.58203E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58278E+03  0.60990E+03  0.52721E+03  0.30489E+03
 0.94000E+02  0.58169E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58244E+03  0.60951E+03  0.52718E+03  0.30492E+03
 0.94100E+02  0.58135E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58209E+03  0.60913E+03  0.52714E+03  0.30496E+03
 0.94200E+02  0.58101E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58175E+03  0.60875E+03  0.52711E+03  0.30499E+03
 0.94300E+02  0.58067E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58141E+03  0.60837E+03  0.52707E+03  0.30503E+03
 0.94400E+02  0.58033E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58107E+03  0.60800E+03  0.52703E+03  0.30506E+03
 0.94500E+02  0.58000E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58073E+03  0.60762E+03  0.52699E+03  0.30510E+03
 0.94600E+02  0.57966E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58040E+03  0.60724E+03  0.52695E+03  0.30513E+03
 0.94700E+02  0.57933E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.58006E+03  0.60687E+03  0.52691E+03  0.30517E+03
 0.94800E+02  0.57900E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57973E+03  0.60650E+03  0.52687E+03  0.30520E+03
 0.94900E+02  0.57866E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57939E+03  0.60613E+03  0.52683E+03  0.30524E+03
 0.95000E+02  0.57833E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57906E+03  0.60576E+03  0.52679E+03  0.30527E+03
 0.95100E+02  0.57800E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57873E+03  0.60539E+03  0.52675E+03  0.30531E+03
 0.95200E+02  0.57768E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57840E+03  0.60502E+03  0.52670E+03  0.30534E+03
 0.95300E+02  0.57735E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57807E+03  0.60465E+03  0.52666E+03  0.30538E+03
 0.95400E+02  0.57702E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57775E+03  0.60429E+03  0.52661E+03  0.30541E+03
 0.95500E+02  0.57670E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57742E+03  0.60393E+03  0.52657E+03  0.30545E+03
 0.95600E+02  0.57638E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57710E+03  0.60356E+03  0.52652E+03  0.30549E+03
 0.95700E+02  0.57606E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57677E+03  0.60320E+03  0.52648E+03  0.30552E+03
 0.95800E+02  0.57574E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57645E+03  0.60284E+03  0.52643E+03  0.30556E+03
 0.95900E+02  0.57542E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57613E+03  0.60249E+03  0.52638E+03  0.30560E+03
 0.96000E+02  0.57510E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57581E+03  0.60213E+03  0.52634E+03  0.30563E+03
 0.96100E+02  0.57478E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57549E+03  0.60177E+03  0.52629E+03  0.30567E+03
 0.96200E+02  0.57446E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57517E+03  0.60142E+03  0.52624E+03  0.30571E+03
 0.96300E+02  0.57415E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57486E+03  0.60106E+03  0.52619E+03  0.30575E+03
 0.96400E+02  0.57384E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57454E+03  0.60071E+03  0.52614E+03  0.30578E+03
 0.96500E+02  0.57352E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57423E+03  0.60036E+03  0.52609E+03  0.30582E+03
 0.96600E+02  0.57321E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57391E+03  0.60001E+03  0.52603E+03  0.30586E+03
 0.96700E+02  0.57290E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57360E+03  0.59966E+03  0.52598E+03  0.30590E+03
 0.96800E+02  0.57259E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57329E+03  0.59931E+03  0.52593E+03  0.30594E+03
 0.96900E+02  0.57228E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57298E+03  0.59897E+03  0.52588E+03  0.30598E+03
 0.97000E+02  0.57197E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57267E+03  0.59862E+03  0.52582E+03  0.30601E+03
 0.97100E+02  0.57167E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57236E+03  0.59828E+03  0.52577E+03  0.30605E+03
 0.97200E+02  0.57136E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57205E+03  0.59793E+03  0.52572E+03  0.30609E+03
 0.97300E+02  0.57106E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57175E+03  0.59759E+03  0.52566E+03  0.30613E+03
 0.97400E+02  0.57075E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57144E+03  0.59725E+03  0.52560E+03  0.30617E+03
 0.97500E+02  0.57045E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57114E+03  0.59691E+03  0.52555E+03  0.30621E+03
 0.97600E+02  0.57015E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57084E+03  0.59657E+03  0.52549E+03  0.30625E+03
 0.97700E+02  0.56985E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57054E+03  0.59623E+03  0.52543E+03  0.30629E+03
 0.97800E+02  0.56955E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.57024E+03  0.59590E+03  0.52538E+03  0.30633E+03
 0.97900E+02  0.56925E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56993E+03  0.59556E+03  0.52532E+03  0.30637E+03
 0.98000E+02  0.56896E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56964E+03  0.59523E+03  0.52526E+03  0.30641E+03
 0.98100E+02  0.56866E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56934E+03  0.59489E+03  0.52520E+03  0.30645E+03
 0.98200E+02  0.56837E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56904E+03  0.59456E+03  0.52514E+03  0.30649E+03
 0.98300E+02  0.56807E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56875E+03  0.59423E+03  0.52508E+03  0.30653E+03
 0.98400E+02  0.56778E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56845E+03  0.59390E+03  0.52502E+03  0.30657E+03
 0.98500E+02  0.56749E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56816E+03  0.59357E+03  0.52496E+03  0.30661E+03
 0.98600E+02  0.56719E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56787E+03  0.59325E+03  0.52490E+03  0.30665E+03
 0.98700E+02  0.56690E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56757E+03  0.59292E+03  0.52484E+03  0.30670E+03
 0.98800E+02  0.56662E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56728E+03  0.59259E+03  0.52478E+03  0.30674E+03
 0.98900E+02  0.56633E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56699E+03  0.59227E+03  0.52472E+03  0.30678E+03
 0.99000E+02  0.56604E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56670E+03  0.59195E+03  0.52465E+03  0.30682E+03
 0.99100E+02  0.56575E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56642E+03  0.59162E+03  0.52459E+03  0.30686E+03
 0.99200E+02  0.56547E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56613E+03  0.59130E+03  0.52453E+03  0.30691E+03
 0.99300E+02  0.56518E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56584E+03  0.59098E+03  0.52446E+03  0.30695E+03
 0.99400E+02  0.56490E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56556E+03  0.59066E+03  0.52440E+03  0.30699E+03
 0.99500E+02  0.56462E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56527E+03  0.59034E+03  0.52434E+03  0.30703E+03
 0.99600E+02  0.56433E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56499E+03  0.59002E+03  0.52427E+03  0.30708E+03
 0.99700E+02  0.56405E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56471E+03  0.58971E+03  0.52420E+03  0.30712E+03
 0.99800E+02  0.56377E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56443E+03  0.58939E+03  0.52414E+03  0.30716E+03
 0.99900E+02  0.56349E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56414E+03  0.58908E+03  0.52407E+03  0.30721E+03
 0.10000E+03  0.56321E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56387E+03  0.58876E+03  0.52400E+03  0.30725E+03
 0.10010E+03  0.56294E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56359E+03  0.58845E+03  0.52394E+03  0.30729E+03
 0.10020E+03  0.56266E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56331E+03  0.58814E+03  0.52387E+03  0.30734E+03
 0.10030E+03  0.56238E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56303E+03  0.58783E+03  0.52380E+03  0.30738E+03
 0.10040E+03  0.56211E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56275E+03  0.58752E+03  0.52374E+03  0.30743E+03
 0.10050E+03  0.56184E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56248E+03  0.58721E+03  0.52367E+03  0.30747E+03
 0.10060E+03  0.56156E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56221E+03  0.58690E+03  0.52360E+03  0.30751E+03
 0.10070E+03  0.56129E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56193E+03  0.58659E+03  0.52353E+03  0.30756E+03
 0.10080E+03  0.56102E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56166E+03  0.58629E+03  0.52346E+03  0.30760E+03
 0.10090E+03  0.56075E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56139E+03  0.58598E+03  0.52339E+03  0.30765E+03
 0.10100E+03  0.56048E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56112E+03  0.58568E+03  0.52332E+03  0.30769E+03
 0.10110E+03  0.56021E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56084E+03  0.58538E+03  0.52325E+03  0.30774E+03
 0.10120E+03  0.55994E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56058E+03  0.58507E+03  0.52318E+03  0.30779E+03
 0.10130E+03  0.55967E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56031E+03  0.58477E+03  0.52311E+03  0.30783E+03
 0.10140E+03  0.55941E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.56004E+03  0.58447E+03  0.52304E+03  0.30788E+03
 0.10150E+03  0.55914E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55977E+03  0.58417E+03  0.52297E+03  0.30792E+03
 0.10160E+03  0.55888E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55950E+03  0.58387E+03  0.52289E+03  0.30797E+03
 0.10170E+03  0.55861E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55924E+03  0.58357E+03  0.52282E+03  0.30801E+03
 0.10180E+03  0.55835E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55898E+03  0.58328E+03  0.52275E+03  0.30806E+03
 0.10190E+03  0.55809E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55871E+03  0.58298E+03  0.52268E+03  0.30811E+03
 0.10200E+03  0.55782E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55845E+03  0.58268E+03  0.52260E+03  0.30815E+03
 0.10210E+03  0.55756E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55819E+03  0.58239E+03  0.52253E+03  0.30820E+03
 0.10220E+03  0.55730E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55792E+03  0.58210E+03  0.52246E+03  0.30825E+03
 0.10230E+03  0.55704E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55766E+03  0.58180E+03  0.52238E+03  0.30830E+03
 0.10240E+03  0.55678E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55740E+03  0.58151E+03  0.52231E+03  0.30834E+03
 0.10250E+03  0.55652E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55714E+03  0.58122E+03  0.52223E+03  0.30839E+03
 0.10260E+03  0.55627E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55689E+03  0.58093E+03  0.52216E+03  0.30844E+03
 0.10270E+03  0.55601E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55663E+03  0.58064E+03  0.52208E+03  0.30849E+03
 0.10280E+03  0.55576E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55637E+03  0.58035E+03  0.52201E+03  0.30853E+03
 0.10290E+03  0.55550E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55612E+03  0.58007E+03  0.52193E+03  0.30858E+03
 0.10300E+03  0.55525E+03  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.55586E+03  0.57978E+03  0.52186E+03  0.30863E+03
