   time (s)   m_dot_g (kg/m2/s)  m_dot_c (kg/m2/s)  Virgin 98%     Char 2%    recession (m) 
 0.85100E+02     0.69289E-03       0.00000E+00     0.22613E-01   0.11938E-01  0.11938E-01
 0.85200E+02     0.68868E-03       0.00000E+00     0.22620E-01   0.11938E-01  0.11938E-01
 0.85300E+02     0.68450E-03       0.00000E+00     0.22626E-01   0.11938E-01  0.11938E-01
 0.85400E+02     0.68035E-03       0.00000E+00     0.22633E-01   0.11938E-01  0.11938E-01
 0.85500E+02     0.67623E-03       0.00000E+00     0.22640E-01   0.11938E-01  0.11938E-01
 0.85600E+02     0.67214E-03       0.00000E+00     0.22646E-01   0.11938E-01  0.11938E-01
 0.85700E+02     0.66808E-03       0.00000E+00     0.22653E-01   0.11938E-01  0.11938E-01
 0.85800E+02     0.66405E-03       0.00000E+00     0.22660E-01   0.11938E-01  0.11938E-01
 0.85900E+02     0.66006E-03       0.00000E+00     0.22666E-01   0.11938E-01  0.11938E-01
 0.86000E+02     0.65609E-03       0.00000E+00     0.22672E-01   0.11938E-01  0.11938E-01
 0.86100E+02     0.65215E-03       0.00000E+00     0.22679E-01   0.11938E-01  0.11938E-01
 0.86200E+02     0.64823E-03       0.00000E+00     0.22685E-01   0.11938E-01  0.11938E-01
 0.86300E+02     0.64434E-03       0.00000E+00     0.22691E-01   0.11938E-01  0.11938E-01
 0.86400E+02     0.64048E-03       0.00000E+00     0.22697E-01   0.11938E-01  0.11938E-01
 0.86500E+02     0.63664E-03       0.00000E+00     0.22704E-01   0.11938E-01  0.11938E-01
 0.86600E+02     0.63283E-03       0.00000E+00     0.22710E-01   0.11938E-01  0.11938E-01
 0.86700E+02     0.62905E-03       0.00000E+00     0.22716E-01   0.11938E-01  0.11938E-01
 0.86800E+02     0.62530E-03       0.00000E+00     0.22722E-01   0.11938E-01  0.11938E-01
 0.86900E+02     0.62157E-03       0.00000E+00     0.22728E-01   0.11938E-01  0.11938E-01
 0.87000E+02     0.61788E-03       0.00000E+00     0.22734E-01   0.11938E-01  0.11938E-01
 0.87100E+02     0.61421E-03       0.00000E+00     0.22742E-01   0.11938E-01  0.11938E-01
 0.87200E+02     0.61057E-03       0.00000E+00     0.22749E-01   0.11938E-01  0.11938E-01
 0.87300E+02     0.60696E-03       0.00000E+00     0.22757E-01   0.11938E-01  0.11938E-01
 0.87400E+02     0.60338E-03       0.00000E+00     0.22764E-01   0.11938E-01  0.11938E-01
 0.87500E+02     0.59982E-03       0.00000E+00     0.22772E-01   0.11938E-01  0.11938E-01
 0.87600E+02     0.59629E-03       0.00000E+00     0.22779E-01   0.11938E-01  0.11938E-01
 0.87700E+02     0.59279E-03       0.00000E+00     0.22786E-01   0.11938E-01  0.11938E-01
 0.87800E+02     0.58931E-03       0.00000E+00     0.22794E-01   0.11938E-01  0.11938E-01
 0.87900E+02     0.58586E-03       0.00000E+00     0.22801E-01   0.11938E-01  0.11938E-01
 0.88000E+02     0.58244E-03       0.00000E+00     0.22808E-01   0.11938E-01  0.11938E-01
 0.88100E+02     0.57904E-03       0.00000E+00     0.22815E-01   0.11938E-01  0.11938E-01
 0.88200E+02     0.57567E-03       0.00000E+00     0.22822E-01   0.11938E-01  0.11938E-01
 0.88300E+02     0.57232E-03       0.00000E+00     0.22829E-01   0.11938E-01  0.11938E-01
 0.88400E+02     0.56900E-03       0.00000E+00     0.22836E-01   0.11938E-01  0.11938E-01
 0.88500E+02     0.56570E-03       0.00000E+00     0.22842E-01   0.11938E-01  0.11938E-01
 0.88600E+02     0.56243E-03       0.00000E+00     0.22849E-01   0.11938E-01  0.11938E-01
 0.88700E+02     0.55919E-03       0.00000E+00     0.22856E-01   0.11938E-01  0.11938E-01
 0.88800E+02     0.55597E-03       0.00000E+00     0.22862E-01   0.11938E-01  0.11938E-01
 0.88900E+02     0.55277E-03       0.00000E+00     0.22869E-01   0.11938E-01  0.11938E-01
 0.89000E+02     0.54960E-03       0.00000E+00     0.22875E-01   0.11938E-01  0.11938E-01
 0.89100E+02     0.54645E-03       0.00000E+00     0.22882E-01   0.11938E-01  0.11938E-01
 0.89200E+02     0.54336E-03       0.00000E+00     0.22888E-01   0.11938E-01  0.11938E-01
 0.89300E+02     0.54030E-03       0.00000E+00     0.22894E-01   0.11938E-01  0.11938E-01
 0.89400E+02     0.53722E-03       0.00000E+00     0.22901E-01   0.11938E-01  0.11938E-01
 0.89500E+02     0.53416E-03       0.00000E+00     0.22907E-01   0.11938E-01  0.11938E-01
 0.89600E+02     0.53113E-03       0.00000E+00     0.22913E-01   0.11938E-01  0.11938E-01
 0.89700E+02     0.52812E-03       0.00000E+00     0.22919E-01   0.11938E-01  0.11938E-01
 0.89800E+02     0.52513E-03       0.00000E+00     0.22925E-01   0.11938E-01  0.11938E-01
 0.89900E+02     0.52217E-03       0.00000E+00     0.22931E-01   0.11938E-01  0.11938E-01
 0.90000E+02     0.51922E-03       0.00000E+00     0.22937E-01   0.11938E-01  0.11938E-01
 0.90100E+02     0.51630E-03       0.00000E+00     0.22943E-01   0.11938E-01  0.11938E-01
 0.90200E+02     0.51340E-03       0.00000E+00     0.22949E-01   0.11938E-01  0.11938E-01
 0.90300E+02     0.51052E-03       0.00000E+00     0.22955E-01   0.11938E-01  0.11938E-01
 0.90400E+02     0.50767E-03       0.00000E+00     0.22961E-01   0.11938E-01  0.11938E-01
 0.90500E+02     0.50483E-03       0.00000E+00     0.22966E-01   0.11938E-01  0.11938E-01
 0.90600E+02     0.50202E-03       0.00000E+00     0.22972E-01   0.11938E-01  0.11938E-01
 0.90700E+02     0.49922E-03       0.00000E+00     0.22978E-01   0.11938E-01  0.11938E-01
 0.90800E+02     0.49645E-03       0.00000E+00     0.22983E-01   0.11938E-01  0.11938E-01
 0.90900E+02     0.49370E-03       0.00000E+00     0.22989E-01   0.11938E-01  0.11938E-01
 0.91000E+02     0.49097E-03       0.00000E+00     0.22994E-01   0.11938E-01  0.11938E-01
 0.91100E+02     0.48826E-03       0.00000E+00     0.23000E-01   0.11938E-01  0.11938E-01
 0.91200E+02     0.48557E-03       0.00000E+00     0.23005E-01   0.11938E-01  0.11938E-01
 0.91300E+02     0.48290E-03       0.00000E+00     0.23011E-01   0.11938E-01  0.11938E-01
 0.91400E+02     0.48024E-03       0.00000E+00     0.23016E-01   0.11938E-01  0.11938E-01
 0.91500E+02     0.47761E-03       0.00000E+00     0.23021E-01   0.11938E-01  0.11938E-01
 0.91600E+02     0.47500E-03       0.00000E+00     0.23027E-01   0.11938E-01  0.11938E-01
 0.91700E+02     0.47241E-03       0.00000E+00     0.23032E-01   0.11938E-01  0.11938E-01
 0.91800E+02     0.46983E-03       0.00000E+00     0.23037E-01   0.11938E-01  0.11938E-01
 0.91900E+02     0.46728E-03       0.00000E+00     0.23042E-01   0.11938E-01  0.11938E-01
 0.92000E+02     0.46474E-03       0.00000E+00     0.23047E-01   0.11938E-01  0.11938E-01
 0.92100E+02     0.46222E-03       0.00000E+00     0.23052E-01   0.11938E-01  0.11938E-01
 0.92200E+02     0.45972E-03       0.00000E+00     0.23057E-01   0.11938E-01  0.11938E-01
 0.92300E+02     0.45724E-03       0.00000E+00     0.23062E-01   0.11938E-01  0.11938E-01
 0.92400E+02     0.45478E-03       0.00000E+00     0.23067E-01   0.11938E-01  0.11938E-01
 0.92500E+02     0.45233E-03       0.00000E+00     0.23072E-01   0.11938E-01  0.11938E-01
 0.92600E+02     0.44990E-03       0.00000E+00     0.23077E-01   0.11938E-01  0.11938E-01
 0.92700E+02     0.44749E-03       0.00000E+00     0.23082E-01   0.11938E-01  0.11938E-01
 0.92800E+02     0.44510E-03       0.00000E+00     0.23087E-01   0.11938E-01  0.11938E-01
 0.92900E+02     0.44272E-03       0.00000E+00     0.23092E-01   0.11938E-01  0.11938E-01
 0.93000E+02     0.44037E-03       0.00000E+00     0.23096E-01   0.11938E-01  0.11938E-01
 0.93100E+02     0.43802E-03       0.00000E+00     0.23101E-01   0.11938E-01  0.11938E-01
 0.93200E+02     0.43570E-03       0.00000E+00     0.23106E-01   0.11938E-01  0.11938E-01
 0.93300E+02     0.43339E-03       0.00000E+00     0.23111E-01   0.11938E-01  0.11938E-01
 0.93400E+02     0.43110E-03       0.00000E+00     0.23115E-01   0.11938E-01  0.11938E-01
 0.93500E+02     0.42883E-03       0.00000E+00     0.23120E-01   0.11938E-01  0.11938E-01
 0.93600E+02     0.42656E-03       0.00000E+00     0.23124E-01   0.11938E-01  0.11938E-01
 0.93700E+02     0.42432E-03       0.00000E+00     0.23129E-01   0.11938E-01  0.11938E-01
 0.93800E+02     0.42209E-03       0.00000E+00     0.23135E-01   0.11938E-01  0.11938E-01
 0.93900E+02     0.41987E-03       0.00000E+00     0.23141E-01   0.11938E-01  0.11938E-01
 0.94000E+02     0.41768E-03       0.00000E+00     0.23147E-01   0.11938E-01  0.11938E-01
 0.94100E+02     0.41549E-03       0.00000E+00     0.23152E-01   0.11938E-01  0.11938E-01
 0.94200E+02     0.41332E-03       0.00000E+00     0.23158E-01   0.11938E-01  0.11938E-01
 0.94300E+02     0.41117E-03       0.00000E+00     0.23164E-01   0.11938E-01  0.11938E-01
 0.94400E+02     0.40903E-03       0.00000E+00     0.23169E-01   0.11938E-01  0.11938E-01
 0.94500E+02     0.40691E-03       0.00000E+00     0.23175E-01   0.11938E-01  0.11938E-01
 0.94600E+02     0.40480E-03       0.00000E+00     0.23180E-01   0.11938E-01  0.11938E-01
 0.94700E+02     0.40271E-03       0.00000E+00     0.23186E-01   0.11938E-01  0.11938E-01
 0.94800E+02     0.40063E-03       0.00000E+00     0.23192E-01   0.11938E-01  0.11938E-01
 0.94900E+02     0.39857E-03       0.00000E+00     0.23197E-01   0.11938E-01  0.11938E-01
 0.95000E+02     0.39652E-03       0.00000E+00     0.23202E-01   0.11938E-01  0.11938E-01
 0.95100E+02     0.39449E-03       0.00000E+00     0.23208E-01   0.11938E-01  0.11938E-01
 0.95200E+02     0.39247E-03       0.00000E+00     0.23213E-01   0.11938E-01  0.11938E-01
 0.95300E+02     0.39046E-03       0.00000E+00     0.23218E-01   0.11938E-01  0.11938E-01
 0.95400E+02     0.38847E-03       0.00000E+00     0.23223E-01   0.11938E-01  0.11938E-01
 0.95500E+02     0.38649E-03       0.00000E+00     0.23229E-01   0.11938E-01  0.11938E-01
 0.95600E+02     0.38452E-03       0.00000E+00     0.23234E-01   0.11938E-01  0.11938E-01
 0.95700E+02     0.38257E-03       0.00000E+00     0.23239E-01   0.11938E-01  0.11938E-01
 0.95800E+02     0.38062E-03       0.00000E+00     0.23244E-01   0.11938E-01  0.11938E-01
 0.95900E+02     0.37870E-03       0.00000E+00     0.23249E-01   0.11938E-01  0.11938E-01
 0.96000E+02     0.37678E-03       0.00000E+00     0.23254E-01   0.11938E-01  0.11938E-01
 0.96100E+02     0.37491E-03       0.00000E+00     0.23259E-01   0.11938E-01  0.11938E-01
 0.96200E+02     0.37303E-03       0.00000E+00     0.23264E-01   0.11938E-01  0.11938E-01
 0.96300E+02     0.37116E-03       0.00000E+00     0.23269E-01   0.11938E-01  0.11938E-01
 0.96400E+02     0.36929E-03       0.00000E+00     0.23274E-01   0.11938E-01  0.11938E-01
 0.96500E+02     0.36744E-03       0.00000E+00     0.23279E-01   0.11938E-01  0.11938E-01
 0.96600E+02     0.36560E-03       0.00000E+00     0.23283E-01   0.11938E-01  0.11938E-01
 0.96700E+02     0.36378E-03       0.00000E+00     0.23288E-01   0.11938E-01  0.11938E-01
 0.96800E+02     0.36196E-03       0.00000E+00     0.23293E-01   0.11938E-01  0.11938E-01
 0.96900E+02     0.36016E-03       0.00000E+00     0.23297E-01   0.11938E-01  0.11938E-01
 0.97000E+02     0.35837E-03       0.00000E+00     0.23302E-01   0.11938E-01  0.11938E-01
 0.97100E+02     0.35660E-03       0.00000E+00     0.23307E-01   0.11938E-01  0.11938E-01
 0.97200E+02     0.35483E-03       0.00000E+00     0.23311E-01   0.11938E-01  0.11938E-01
 0.97300E+02     0.35308E-03       0.00000E+00     0.23316E-01   0.11938E-01  0.11938E-01
 0.97400E+02     0.35134E-03       0.00000E+00     0.23321E-01   0.11938E-01  0.11938E-01
 0.97500E+02     0.34961E-03       0.00000E+00     0.23325E-01   0.11938E-01  0.11938E-01
 0.97600E+02     0.34789E-03       0.00000E+00     0.23330E-01   0.11938E-01  0.11938E-01
 0.97700E+02     0.34618E-03       0.00000E+00     0.23334E-01   0.11938E-01  0.11938E-01
 0.97800E+02     0.34449E-03       0.00000E+00     0.23339E-01   0.11938E-01  0.11938E-01
 0.97900E+02     0.34280E-03       0.00000E+00     0.23343E-01   0.11938E-01  0.11938E-01
 0.98000E+02     0.34112E-03       0.00000E+00     0.23347E-01   0.11938E-01  0.11938E-01
 0.98100E+02     0.33946E-03       0.00000E+00     0.23352E-01   0.11938E-01  0.11938E-01
 0.98200E+02     0.33780E-03       0.00000E+00     0.23356E-01   0.11938E-01  0.11938E-01
 0.98300E+02     0.33616E-03       0.00000E+00     0.23360E-01   0.11938E-01  0.11938E-01
 0.98400E+02     0.33452E-03       0.00000E+00     0.23364E-01   0.11938E-01  0.11938E-01
 0.98500E+02     0.33290E-03       0.00000E+00     0.23369E-01   0.11938E-01  0.11938E-01
 0.98600E+02     0.33129E-03       0.00000E+00     0.23373E-01   0.11938E-01  0.11938E-01
 0.98700E+02     0.32969E-03       0.00000E+00     0.23377E-01   0.11938E-01  0.11938E-01
 0.98800E+02     0.32810E-03       0.00000E+00     0.23381E-01   0.11938E-01  0.11938E-01
 0.98900E+02     0.32652E-03       0.00000E+00     0.23386E-01   0.11938E-01  0.11938E-01
 0.99000E+02     0.32495E-03       0.00000E+00     0.23390E-01   0.11938E-01  0.11938E-01
 0.99100E+02     0.32339E-03       0.00000E+00     0.23394E-01   0.11938E-01  0.11938E-01
 0.99200E+02     0.32184E-03       0.00000E+00     0.23398E-01   0.11938E-01  0.11938E-01
 0.99300E+02     0.32030E-03       0.00000E+00     0.23402E-01   0.11938E-01  0.11938E-01
 0.99400E+02     0.31876E-03       0.00000E+00     0.23406E-01   0.11938E-01  0.11938E-01
 0.99500E+02     0.31724E-03       0.00000E+00     0.23410E-01   0.11938E-01  0.11938E-01
 0.99600E+02     0.31573E-03       0.00000E+00     0.23414E-01   0.11938E-01  0.11938E-01
 0.99700E+02     0.31423E-03       0.00000E+00     0.23418E-01   0.11938E-01  0.11938E-01
 0.99800E+02     0.31274E-03       0.00000E+00     0.23422E-01   0.11938E-01  0.11938E-01
 0.99900E+02     0.31125E-03       0.00000E+00     0.23425E-01   0.11938E-01  0.11938E-01
 0.10000E+03     0.30978E-03       0.00000E+00     0.23429E-01   0.11938E-01  0.11938E-01
 0.10010E+03     0.30831E-03       0.00000E+00     0.23433E-01   0.11938E-01  0.11938E-01
 0.10020E+03     0.30686E-03       0.00000E+00     0.23437E-01   0.11938E-01  0.11938E-01
 0.10030E+03     0.30542E-03       0.00000E+00     0.23441E-01   0.11938E-01  0.11938E-01
 0.10040E+03     0.30398E-03       0.00000E+00     0.23445E-01   0.11938E-01  0.11938E-01
 0.10050E+03     0.30255E-03       0.00000E+00     0.23448E-01   0.11938E-01  0.11938E-01
 0.10060E+03     0.30114E-03       0.00000E+00     0.23452E-01   0.11938E-01  0.11938E-01
 0.10070E+03     0.29972E-03       0.00000E+00     0.23456E-01   0.11938E-01  0.11938E-01
 0.10080E+03     0.29832E-03       0.00000E+00     0.23460E-01   0.11938E-01  0.11938E-01
 0.10090E+03     0.29693E-03       0.00000E+00     0.23463E-01   0.11938E-01  0.11938E-01
 0.10100E+03     0.29554E-03       0.00000E+00     0.23467E-01   0.11938E-01  0.11938E-01
 0.10110E+03     0.29417E-03       0.00000E+00     0.23470E-01   0.11938E-01  0.11938E-01
 0.10120E+03     0.29280E-03       0.00000E+00     0.23474E-01   0.11938E-01  0.11938E-01
 0.10130E+03     0.29144E-03       0.00000E+00     0.23478E-01   0.11938E-01  0.11938E-01
 0.10140E+03     0.29009E-03       0.00000E+00     0.23481E-01   0.11938E-01  0.11938E-01
 0.10150E+03     0.28875E-03       0.00000E+00     0.23485E-01   0.11938E-01  0.11938E-01
 0.10160E+03     0.28742E-03       0.00000E+00     0.23488E-01   0.11938E-01  0.11938E-01
 0.10170E+03     0.28609E-03       0.00000E+00     0.23492E-01   0.11938E-01  0.11938E-01
 0.10180E+03     0.28477E-03       0.00000E+00     0.23495E-01   0.11938E-01  0.11938E-01
 0.10190E+03     0.28346E-03       0.00000E+00     0.23499E-01   0.11938E-01  0.11938E-01
 0.10200E+03     0.28216E-03       0.00000E+00     0.23502E-01   0.11938E-01  0.11938E-01
 0.10210E+03     0.28086E-03       0.00000E+00     0.23506E-01   0.11938E-01  0.11938E-01
 0.10220E+03     0.27958E-03       0.00000E+00     0.23509E-01   0.11938E-01  0.11938E-01
 0.10230E+03     0.27830E-03       0.00000E+00     0.23512E-01   0.11938E-01  0.11938E-01
 0.10240E+03     0.27703E-03       0.00000E+00     0.23516E-01   0.11938E-01  0.11938E-01
 0.10250E+03     0.27577E-03       0.00000E+00     0.23519E-01   0.11938E-01  0.11938E-01
 0.10260E+03     0.27451E-03       0.00000E+00     0.23522E-01   0.11938E-01  0.11938E-01
 0.10270E+03     0.27327E-03       0.00000E+00     0.23526E-01   0.11938E-01  0.11938E-01
 0.10280E+03     0.27203E-03       0.00000E+00     0.23529E-01   0.11938E-01  0.11938E-01
 0.10290E+03     0.27080E-03       0.00000E+00     0.23532E-01   0.11938E-01  0.11938E-01
 0.10300E+03     0.26957E-03       0.00000E+00     0.23536E-01   0.11938E-01  0.11938E-01
 0.10310E+03     0.26835E-03       0.00000E+00     0.23539E-01   0.11938E-01  0.11938E-01
 0.10320E+03     0.26714E-03       0.00000E+00     0.23543E-01   0.11938E-01  0.11938E-01
 0.10330E+03     0.26594E-03       0.00000E+00     0.23547E-01   0.11938E-01  0.11938E-01
 0.10340E+03     0.26474E-03       0.00000E+00     0.23551E-01   0.11938E-01  0.11938E-01
 0.10350E+03     0.26355E-03       0.00000E+00     0.23556E-01   0.11938E-01  0.11938E-01
 0.10360E+03     0.26237E-03       0.00000E+00     0.23560E-01   0.11938E-01  0.11938E-01
 0.10370E+03     0.26120E-03       0.00000E+00     0.23564E-01   0.11938E-01  0.11938E-01
 0.10380E+03     0.26002E-03       0.00000E+00     0.23568E-01   0.11938E-01  0.11938E-01
 0.10390E+03     0.25886E-03       0.00000E+00     0.23572E-01   0.11938E-01  0.11938E-01
 0.10400E+03     0.25771E-03       0.00000E+00     0.23575E-01   0.11938E-01  0.11938E-01
 0.10410E+03     0.25656E-03       0.00000E+00     0.23579E-01   0.11938E-01  0.11938E-01
 0.10420E+03     0.25541E-03       0.00000E+00     0.23583E-01   0.11938E-01  0.11938E-01
 0.10430E+03     0.25428E-03       0.00000E+00     0.23587E-01   0.11938E-01  0.11938E-01
 0.10440E+03     0.25315E-03       0.00000E+00     0.23591E-01   0.11938E-01  0.11938E-01
 0.10450E+03     0.25203E-03       0.00000E+00     0.23595E-01   0.11938E-01  0.11938E-01
 0.10460E+03     0.25092E-03       0.00000E+00     0.23599E-01   0.11938E-01  0.11938E-01
 0.10470E+03     0.24981E-03       0.00000E+00     0.23603E-01   0.11938E-01  0.11938E-01
 0.10480E+03     0.24870E-03       0.00000E+00     0.23606E-01   0.11938E-01  0.11938E-01
 0.10490E+03     0.24761E-03       0.00000E+00     0.23610E-01   0.11938E-01  0.11938E-01
 0.10500E+03     0.24652E-03       0.00000E+00     0.23614E-01   0.11938E-01  0.11938E-01
 0.10510E+03     0.24544E-03       0.00000E+00     0.23618E-01   0.11938E-01  0.11938E-01
 0.10520E+03     0.24438E-03       0.00000E+00     0.23621E-01   0.11938E-01  0.11938E-01
 0.10530E+03     0.24331E-03       0.00000E+00     0.23625E-01   0.11938E-01  0.11938E-01
 0.10540E+03     0.24225E-03       0.00000E+00     0.23629E-01   0.11938E-01  0.11938E-01
 0.10550E+03     0.24118E-03       0.00000E+00     0.23632E-01   0.11938E-01  0.11938E-01
 0.10560E+03     0.24013E-03       0.00000E+00     0.23636E-01   0.11938E-01  0.11938E-01
 0.10570E+03     0.23908E-03       0.00000E+00     0.23640E-01   0.11938E-01  0.11938E-01
 0.10580E+03     0.23804E-03       0.00000E+00     0.23643E-01   0.11938E-01  0.11938E-01
 0.10590E+03     0.23700E-03       0.00000E+00     0.23647E-01   0.11938E-01  0.11938E-01
 0.10600E+03     0.23597E-03       0.00000E+00     0.23650E-01   0.11938E-01  0.11938E-01
 0.10610E+03     0.23495E-03       0.00000E+00     0.23654E-01   0.11938E-01  0.11938E-01
 0.10620E+03     0.23393E-03       0.00000E+00     0.23657E-01   0.11938E-01  0.11938E-01
 0.10630E+03     0.23292E-03       0.00000E+00     0.23661E-01   0.11938E-01  0.11938E-01
 0.10640E+03     0.23191E-03       0.00000E+00     0.23664E-01   0.11938E-01  0.11938E-01
 0.10650E+03     0.23091E-03       0.00000E+00     0.23668E-01   0.11938E-01  0.11938E-01
 0.10660E+03     0.22991E-03       0.00000E+00     0.23671E-01   0.11938E-01  0.11938E-01
 0.10670E+03     0.22892E-03       0.00000E+00     0.23675E-01   0.11938E-01  0.11938E-01
 0.10680E+03     0.22794E-03       0.00000E+00     0.23678E-01   0.11938E-01  0.11938E-01
 0.10690E+03     0.22696E-03       0.00000E+00     0.23681E-01   0.11938E-01  0.11938E-01
 0.10700E+03     0.22598E-03       0.00000E+00     0.23685E-01   0.11938E-01  0.11938E-01
 0.10710E+03     0.22502E-03       0.00000E+00     0.23688E-01   0.11938E-01  0.11938E-01
 0.10720E+03     0.22405E-03       0.00000E+00     0.23691E-01   0.11938E-01  0.11938E-01
 0.10730E+03     0.22310E-03       0.00000E+00     0.23695E-01   0.11938E-01  0.11938E-01
 0.10740E+03     0.22214E-03       0.00000E+00     0.23698E-01   0.11938E-01  0.11938E-01
 0.10750E+03     0.22120E-03       0.00000E+00     0.23701E-01   0.11938E-01  0.11938E-01
 0.10760E+03     0.22025E-03       0.00000E+00     0.23704E-01   0.11938E-01  0.11938E-01
 0.10770E+03     0.21932E-03       0.00000E+00     0.23708E-01   0.11938E-01  0.11938E-01
 0.10780E+03     0.21838E-03       0.00000E+00     0.23711E-01   0.11938E-01  0.11938E-01
 0.10790E+03     0.21746E-03       0.00000E+00     0.23714E-01   0.11938E-01  0.11938E-01
 0.10800E+03     0.21653E-03       0.00000E+00     0.23717E-01   0.11938E-01  0.11938E-01
 0.10810E+03     0.21561E-03       0.00000E+00     0.23720E-01   0.11938E-01  0.11938E-01
 0.10820E+03     0.21470E-03       0.00000E+00     0.23724E-01   0.11938E-01  0.11938E-01
 0.10830E+03     0.21379E-03       0.00000E+00     0.23727E-01   0.11938E-01  0.11938E-01
 0.10840E+03     0.21289E-03       0.00000E+00     0.23730E-01   0.11938E-01  0.11938E-01
 0.10850E+03     0.21199E-03       0.00000E+00     0.23733E-01   0.11938E-01  0.11938E-01
 0.10860E+03     0.21110E-03       0.00000E+00     0.23736E-01   0.11938E-01  0.11938E-01
 0.10870E+03     0.21021E-03       0.00000E+00     0.23739E-01   0.11938E-01  0.11938E-01
 0.10880E+03     0.20933E-03       0.00000E+00     0.23742E-01   0.11938E-01  0.11938E-01
 0.10890E+03     0.20845E-03       0.00000E+00     0.23745E-01   0.11938E-01  0.11938E-01
 0.10900E+03     0.20757E-03       0.00000E+00     0.23748E-01   0.11938E-01  0.11938E-01
 0.10910E+03     0.20670E-03       0.00000E+00     0.23751E-01   0.11938E-01  0.11938E-01
 0.10920E+03     0.20584E-03       0.00000E+00     0.23754E-01   0.11938E-01  0.11938E-01
 0.10930E+03     0.20498E-03       0.00000E+00     0.23757E-01   0.11938E-01  0.11938E-01
 0.10940E+03     0.20412E-03       0.00000E+00     0.23760E-01   0.11938E-01  0.11938E-01
 0.10950E+03     0.20327E-03       0.00000E+00     0.23763E-01   0.11938E-01  0.11938E-01
 0.10960E+03     0.20242E-03       0.00000E+00     0.23766E-01   0.11938E-01  0.11938E-01
 0.10970E+03     0.20158E-03       0.00000E+00     0.23769E-01   0.11938E-01  0.11938E-01
 0.10980E+03     0.20074E-03       0.00000E+00     0.23772E-01   0.11938E-01  0.11938E-01
 0.10990E+03     0.19990E-03       0.00000E+00     0.23775E-01   0.11938E-01  0.11938E-01
 0.11000E+03     0.19907E-03       0.00000E+00     0.23778E-01   0.11938E-01  0.11938E-01
 0.11010E+03     0.19825E-03       0.00000E+00     0.23780E-01   0.11938E-01  0.11938E-01
 0.11020E+03     0.19742E-03       0.00000E+00     0.23783E-01   0.11938E-01  0.11938E-01
 0.11030E+03     0.19661E-03       0.00000E+00     0.23786E-01   0.11938E-01  0.11938E-01
 0.11040E+03     0.19579E-03       0.00000E+00     0.23789E-01   0.11938E-01  0.11938E-01
 0.11050E+03     0.19498E-03       0.00000E+00     0.23792E-01   0.11938E-01  0.11938E-01
 0.11060E+03     0.19418E-03       0.00000E+00     0.23794E-01   0.11938E-01  0.11938E-01
 0.11070E+03     0.19338E-03       0.00000E+00     0.23797E-01   0.11938E-01  0.11938E-01
 0.11080E+03     0.19258E-03       0.00000E+00     0.23800E-01   0.11938E-01  0.11938E-01
 0.11090E+03     0.19179E-03       0.00000E+00     0.23803E-01   0.11938E-01  0.11938E-01
 0.11100E+03     0.19100E-03       0.00000E+00     0.23806E-01   0.11938E-01  0.11938E-01
 0.11110E+03     0.19021E-03       0.00000E+00     0.23808E-01   0.11938E-01  0.11938E-01
 0.11120E+03     0.18943E-03       0.00000E+00     0.23811E-01   0.11938E-01  0.11938E-01
 0.11130E+03     0.18865E-03       0.00000E+00     0.23814E-01   0.11938E-01  0.11938E-01
 0.11140E+03     0.18788E-03       0.00000E+00     0.23816E-01   0.11938E-01  0.11938E-01
 0.11150E+03     0.18711E-03       0.00000E+00     0.23819E-01   0.11938E-01  0.11938E-01
 0.11160E+03     0.18634E-03       0.00000E+00     0.23822E-01   0.11938E-01  0.11938E-01
 0.11170E+03     0.18558E-03       0.00000E+00     0.23824E-01   0.11938E-01  0.11938E-01
 0.11180E+03     0.18482E-03       0.00000E+00     0.23827E-01   0.11938E-01  0.11938E-01
 0.11190E+03     0.18406E-03       0.00000E+00     0.23830E-01   0.11938E-01  0.11938E-01
 0.11200E+03     0.18331E-03       0.00000E+00     0.23832E-01   0.11938E-01  0.11938E-01
 0.11210E+03     0.18256E-03       0.00000E+00     0.23835E-01   0.11938E-01  0.11938E-01
 0.11220E+03     0.18182E-03       0.00000E+00     0.23837E-01   0.11938E-01  0.11938E-01
 0.11230E+03     0.18108E-03       0.00000E+00     0.23840E-01   0.11938E-01  0.11938E-01
 0.11240E+03     0.18034E-03       0.00000E+00     0.23842E-01   0.11938E-01  0.11938E-01
 0.11250E+03     0.17960E-03       0.00000E+00     0.23845E-01   0.11938E-01  0.11938E-01
 0.11260E+03     0.17887E-03       0.00000E+00     0.23848E-01   0.11938E-01  0.11938E-01
 0.11270E+03     0.17814E-03       0.00000E+00     0.23850E-01   0.11938E-01  0.11938E-01
 0.11280E+03     0.17741E-03       0.00000E+00     0.23853E-01   0.11938E-01  0.11938E-01
 0.11290E+03     0.17669E-03       0.00000E+00     0.23855E-01   0.11938E-01  0.11938E-01
 0.11300E+03     0.17597E-03       0.00000E+00     0.23858E-01   0.11938E-01  0.11938E-01
 0.11310E+03     0.17525E-03       0.00000E+00     0.23860E-01   0.11938E-01  0.11938E-01
 0.11320E+03     0.17454E-03       0.00000E+00     0.23863E-01   0.11938E-01  0.11938E-01
 0.11330E+03     0.17383E-03       0.00000E+00     0.23865E-01   0.11938E-01  0.11938E-01
 0.11340E+03     0.17312E-03       0.00000E+00     0.23867E-01   0.11938E-01  0.11938E-01
